Program_Risk_Code	Work_Accomplishment_ID	Operation_Date_FY	Operation_Date	Inspection_PAC_List	Total_Employees	Total_Hours_Spent
FFNR	7608322	2015	11/6/2014	03803	2	21.50
FFNR	7608342	2015	11/4/2014	03803,21005	2	34.00
FFNR	7608361	2015	10/22/2014	03803,03842,03842H	2	84.00
FFNR	7608381	2015	3/12/2015	03803	1	10.00
FFNR	7608403	2015	6/10/2015	03803,71009	1	12.00
FFNR	7608405	2015	6/10/2015	03803,71009	1	10.00
FFNR	7608410	2015	6/9/2015	03803,71009	1	15.00
FFNR	7608427	2015	5/5/2015	03803,71009	1	12.00
FFNR	7608491	2015	7/10/2015	03803	1	16.00
FFNR	7608492	2015	3/30/2015	03037	1	32.00
FFNR	7608493	2015	7/8/2015	03803	1	16.00
FFNR	7608497	2015	4/2/2015	03803	1	32.00
FFNR	7608499	2015	7/6/2015	03803	1	16.00
FFNR	7608503	2015	7/9/2015	03803	1	16.00
FFNR	7608524	2015	7/8/2015	03803	1	24.00
FFNR	7608619	2015	7/9/2015	03803	1	16.00
FFNR	7608637	2015	11/4/2014	03803	1	12.00
FFNR	7608638	2015	11/4/2014	03803	1	10.00
FFNR	7609235	2015	9/23/2015	03803,21005	1	16.00
FFNR	7609241	2015	11/13/2014	03803	1	8.00
FFNR	7609245	2015	9/11/2015	03803	1	16.00
FFNR	7609250	2015	5/18/2015	03803	1	16.00
FFNR	7609258	2015	6/25/2015	03803	1	23.00
FFNR	7609260	2015	11/3/2014	03803	1	10.00
FFNR	7609261	2015	6/24/2015	03803	1	23.00
FFNR	7609268	2015	7/8/2015	03803	1	10.00
FFNR	7609274	2016	9/21/2016	03803	2	28.00
FFNR	7609275	2016	2/17/2016	03803	1	12.00
FFNR	7609289	2015	5/12/2015	03803	1	4.00
FFNR	7609290	2015	9/25/2015	03803,21005	1	8.00
FFNR	7609297	2016	2/4/2016	03803	1	14.00
FFNR	7609298	2015	5/13/2015	03803	1	4.00
FFNR	7609317	2015	5/13/2015	03803	1	24.00
FFNR	7609318	2015	5/20/2015	03803	1	16.00
FFNR	7609327	2015	6/9/2015	03803	1	22.00
FFNR	7609335	2015	5/4/2015	03803	1	17.00
FFNR	7609337	2015	1/14/2015	03803	1	22.00
FFNR	7609386	2015	11/25/2014	03803,03842,03842H	1	23.00
FFNR	7609404	2015	6/18/2015	03803	1	21.00
FFNR	7609422	2015	11/13/2014	03803,03842,03842H	1	33.50
FFNR	7609426	2015	1/9/2015	03803	1	16.00
FFNR	7609459	2015	1/20/2015	03803,03842H	1	24.00
FFNR	7609468	2015	1/8/2015	03803	1	16.00
FFNR	7609494	2015	1/22/2015	03803	1	24.00
FFNR	7609532	2015	12/12/2014	03803	1	9.00
FFNR	7609541	2015	5/5/2015	03803,04803,09803	2	22.00
FFNR	7609546	2015	9/28/2015	03803,04803,09803	1	8.00
FFNR	7609565	2015	6/2/2015	03803	1	16.00
FFNR	7609586	2015	4/16/2015	03803,04803,09803	2	50.00
FFNR	7609621	2014	9/23/2014	03803	1	8.00
FFNR	7609622	2014	9/25/2014	03803	1	8.00
FFNR	7609643	2015	1/15/2015	03803	1	10.00
FFNR	7609647	2015	6/18/2015	03803	1	8.00
FFNR	7609689	2015	1/29/2015	03803	1	12.00
FFNR	7609694	2015	7/6/2015	03803,04803,09803	1	18.00
FFNR	7609710	2015	5/29/2015	03803,56002	2	1.00
FFNR	7609790	2016	2/11/2016	03003A,03803	2	77.00
FFNR	7609798	2015	6/8/2015	03803	1	18.00
FFNR	7609799	2015	11/12/2014	03803	2	20.00
FFNR	7609808	2015	1/23/2015	03803,71009	1	1.00
FFNR	7609931	2015	10/29/2014	03803,03842,03842H	2	20.00
FFNR	7609958	2015	7/29/2015	03803	1	16.00
FFNR	7609973	2015	8/7/2015	03803	1	9.00
FFNR	7610020	2015	4/15/2015	18029A	4	62.00
FFNR	7610101	2015	1/13/2015	03037	1	15.00
FFNR	7610335	2015	6/3/2015	03803	1	12.00
FFNR	7610342	2015	12/15/2014	03803	1	30.00
FFNR	7610374	2015	6/24/2015	03803,04803,09803	2	32.00
FFNR	7610582	2015	6/23/2015	18029D	1	28.00
FFNR	7610584	2015	2/9/2015	03037	1	12.00
FFNR	7610938	2014	9/29/2014	03803	1	4.00
FFNR	7611265	2015	1/29/2015	03803	1	16.00
FFNR	7611275	2015	4/8/2015	03803,71009	1	16.00
FFNR	7611313	2016	1/7/2016	03803,21008,29001	1	90.00
FFNR	7611321	2015	5/13/2015	03803,03842,03842H	1	39.00
FFNR	7611438	2014	9/17/2014	03803	1	8.50
FFNR	7611700	2015	4/15/2015	03803,04803,09803	2	18.00
FFNR	7611751	2015	10/3/2014	21008A	1	22.00
FFNR	7612388	2014	9/29/2014	03803	1	4.00
FFNR	7612454	2016	10/8/2015	03803,03842H	1	31.00
FFNR	7612461	2015	12/4/2014	03803	1	36.00
FFNR	7612475	2015	9/21/2015	03803,03842,03842H	1	52.00
FFNR	7612560	2016	9/15/2016	03803,29001,56002,56002B	1	24.00
FFNR	7612579	2015	6/10/2015	03803	1	10.00
FFNR	7612581	2015	12/17/2014	03803	1	24.00
FFNR	7612586	2015	6/10/2015	03803	1	20.00
FFNR	7612593	2015	7/27/2015	03803	1	12.00
FFNR	7612622	2015	3/4/2015	03803	1	33.00
FFNR	7612672	2015	4/8/2015	03803,04803,09803	1	8.00
FFNR	7612673	2015	11/21/2014	03803,21005	1	43.00
FFNR	7613807	2015	8/4/2015	03803	2	24.00
FFNR	7613818	2015	1/22/2015	03803,03842,03842H	1	11.00
FFNR	7613931	2015	6/2/2015	03803	2	24.00
FFNR	7613963	2015	10/29/2014	03803,18029A	1	4.00
FFNR	7613976	2015	2/26/2015	03803	1	8.00
FFNR	7614167	2015	6/10/2015	03803	1	12.00
FFNR	7614203	2015	2/9/2015	03803,18029A	1	5.00
FFNR	7614745	2015	4/8/2015	03803	1	8.00
FFNR	7614853	2015	9/28/2015	03803	1	32.00
FFNR	7614939	2015	2/10/2015	03803	1	9.00
FFNR	7615223	2015	2/25/2015	03803,04803,09803,71009	2	12.00
FFNR	7615227	2015	6/3/2015	03803,04803,71009	2	8.00
FFNR	7615228	2015	4/20/2015	03803,04803	1	11.00
FFNR	7615230	2015	8/11/2015	03803	1	34.00
FFNR	7615255	2015	10/14/2014	03803,71009	1	2.00
FFNR	7615258	2015	10/16/2014	03803,71009	1	2.00
FFNR	7615418	2015	10/24/2014	03803	1	11.00
FFNR	7615534	2015	2/3/2015	03803	1	15.00
FFNR	7615543	2015	12/3/2014	03803	1	40.00
FFNR	7615556	2015	12/11/2014	03803	1	32.00
FFNR	7615560	2015	12/23/2014	03803	2	22.00
FFNR	7615957	2015	2/18/2015	03803,03842,03842H,03844H,21005	1	31.00
FFNR	7615973	2015	10/9/2014	03803	1	18.00
FFNR	7615992	2015	6/17/2015	03803	1	11.00
FFNR	7616024	2015	2/10/2015	21008A	1	15.00
FFNR	7616918	2015	2/24/2015	03803	1	49.00
FFNR	7616939	2015	2/10/2015	03803	1	33.50
FFNR	7616959	2015	5/5/2015	03803	1	22.00
FFNR	7616978	2015	4/2/2015	03803	2	30.00
FFNR	7616981	2015	2/25/2015	03803,21005	1	21.00
FFNR	7617676	2015	10/28/2014	03803	1	18.00
FFNR	7617732	2015	1/15/2015	03803,09803	1	47.00
FFNR	7618682	2015	5/12/2015	03803,18029A	1	7.00
FFNR	7619158	2015	4/23/2015	03803	2	45.00
FFNR	7619508	2015	11/17/2014	03803	1	10.00
FFNR	7620272	2015	5/5/2015	03803	1	16.00
FFNR	7620285	2015	3/4/2015	03803,82845A	1	2.00
FFNR	7620513	2015	10/16/2014	03803	1	18.50
FFNR	7620570	2015	2/11/2015	03803,03842	1	36.00
FFNR	7620586	2015	11/24/2014	03803	1	20.00
FFNR	7620599	2015	3/12/2015	03803,03842	1	27.00
FFNR	7620611	2015	1/28/2015	03803,21005	1	5.00
FFNR	7620637	2015	10/3/2014	03803	1	24.00
FFNR	7620668	2015	10/17/2014	29001,56002	1	36.00
FFNR	7620707	2015	9/14/2015	03803	1	20.00
FFNR	7620720	2015	1/7/2015	03803	2	37.00
FFNR	7620732	2015	2/12/2015	03803	1	6.00
FFNR	7620752	2015	4/24/2015	03803	2	23.00
FFNR	7620772	2014	1/20/2014	03803	1	7.00
FFNR	7620837	2015	7/2/2015	03803	2	34.00
FFNR	7620855	2015	10/9/2014	03803,03842	3	58.00
FFNR	7620862	2015	6/27/2015	03803	2	43.00
FFNR	7620870	2015	3/5/2015	03803	2	60.00
FFNR	7620907	2015	8/17/2015	03803,21008A,29001	3	121.00
FFNR	7620928	2015	8/21/2015	03803	1	28.00
FFNR	7620968	2016	9/28/2016	03803	1	16.00
FFNR	7620991	2015	5/12/2015	03803	1	44.00
FFNR	7621097	2015	2/4/2015	03803	1	40.00
FFNR	7621336	2015	10/2/2014	03803	1	6.00
FFNR	7621463	2015	10/7/2014	03803,21005	1	32.00
FFNR	7621621	2015	10/22/2014	03803,21005	1	32.00
FFNR	7621638	2015	10/7/2014	03803	1	32.00
FFNR	7624846	2015	1/21/2015	03803	1	35.00
FFNR	7624852	2015	6/5/2015	03803,21005	2	35.00
FFNR	7624853	2015	3/9/2015	03803	1	17.00
FFNR	7624854	2015	11/6/2014	03803	1	18.00
FFNR	7624977	2015	11/13/2014	03803	1	25.00
FFNR	7624988	2015	10/15/2014	03803	1	22.00
FFNR	7624993	2015	11/4/2014	03803	1	28.00
FFNR	7625670	2015	7/23/2015	21008,56002B	1	30.00
FFNR	7625938	2016	10/22/2015	29001,56002	1	30.00
FFNR	7626046	2015	10/6/2014	03803	1	20.00
FFNR	7626356	2015	12/9/2014	03803	1	17.00
FFNR	7626681	2015	12/2/2014	03803	1	12.00
FFNR	7626890	2015	10/31/2014	03803,21008	1	25.00
FFNR	7626981	2015	8/6/2015	03803	1	16.00
FFNR	7627002	2015	9/16/2015	03803	1	30.00
FFNR	7627012	2015	9/17/2015	03803	1	32.00
FFNR	7627037	2015	10/23/2014	03803	1	41.00
FFNR	7627065	2015	10/21/2014	03803	1	25.00
FFNR	7627089	2015	6/4/2015	03803	2	57.00
FFNR	7627106	2015	10/17/2014	03803	1	9.00
FFNR	7627112	2015	10/16/2014	03803	1	12.00
FFNR	7627120	2015	10/16/2014	03803	1	8.00
FFNR	7627146	2015	2/18/2015	03803	1	42.00
FFNR	7627155	2015	11/14/2014	03803	1	32.00
FFNR	7627195	2015	7/30/2015	03842	1	16.00
FFNR	7627202	2015	6/25/2015	03842,03842H	1	36.00
FFNR	7627209	2015	1/22/2015	03803,03842,03842H	1	24.00
FFNR	7627218	2015	2/5/2015	03803	2	56.00
FFNR	7627288	2015	11/6/2014	03803	1	16.00
FFNR	7627376	2015	11/13/2014	03803	1	23.00
FFNR	7627498	2015	5/20/2015	03803,03842	1	18.00
FFNR	7627558	2015	4/9/2015	03803	1	36.00
FFNR	7627705	2015	1/23/2015	21008A	1	40.00
FFNR	7627792	2016	2/25/2016	03803	1	15.50
FFNR	7627838	2016	1/7/2016	03803	1	16.00
FFNR	7627878	2015	10/27/2014	03803	5	48.00
FFNR	7627969	2015	11/21/2014	03803,03842,03842H	1	34.00
FFNR	7628025	2015	5/6/2015	03803,03842	1	16.00
FFNR	7628839	2014	9/22/2014	03803,03842	1	11.00
FFNR	7628987	2015	2/26/2015	03803	1	12.00
FFNR	7629001	2015	2/23/2015	03803	1	12.00
FFNR	7629049	2015	3/30/2015	03803	1	20.00
FFNR	7629079	2015	10/24/2014	03842,03842H,03844	1	40.00
FFNR	7629106	2015	3/26/2015	03803	1	9.00
FFNR	7629128	2015	1/22/2015	03803	1	18.00
FFNR	7629322	2015	11/7/2014	03803,04803	1	11.00
FFNR	7629634	2015	9/22/2015	03842,18029A	1	10.00
FFNR	7629641	2015	7/2/2015	18029D	1	14.00
FFNR	7629643	2015	9/22/2015	18029A	1	12.00
FFNR	7629999	2015	10/7/2014	03803	1	8.00
FFNR	7630025	2015	4/14/2015	03803	1	26.00
FFNR	7630769	2015	10/8/2014	03803	2	26.00
FFNR	7631348	2015	10/1/2014	03803	2	28.00
FFNR	7633957	2015	8/12/2015	03803	1	20.00
FFNR	7633958	2015	5/29/2015	03803	1	10.00
FFNR	7633959	2015	1/8/2015	03803	1	10.00
FFNR	7633960	2015	11/17/2014	03803	1	25.00
FFNR	7633962	2015	12/9/2014	03803	1	9.00
FFNR	7633963	2015	8/26/2015	03037,03803	1	18.00
FFNR	7634236	2015	9/3/2015	03803,29001	1	24.00
FFNR	7634471	2015	10/6/2014	03803,82845A	1	11.50
FFNR	7634950	2015	10/23/2014	03803	1	16.00
FFNR	7635999	2015	7/1/2015	03803,18029A	1	21.00
FFNR	7636070	2015	10/9/2014	03803	1	28.00
FFNR	7636302	2015	7/1/2015	03803,18029A	1	18.00
FFNR	7636412	2015	3/23/2015	03803,03842,21005	1	40.00
FFNR	7637233	2015	10/20/2014	03803,03842,03844H	1	48.00
FFNR	7638129	2015	11/6/2014	03803	2	90.00
FFNR	7638158	2015	10/15/2014	03803	1	11.00
FFNR	7638461	2015	5/11/2015	03803,04803,09803	1	22.00
FFNR	7638462	2015	5/7/2015	03803,04803,09803	1	22.00
FFNR	7638467	2015	5/6/2015	03803,04803,09803,71009	1	12.00
FFNR	7638468	2015	2/12/2015	03803,04803,09803	1	5.00
FFNR	7638469	2015	2/12/2015	03803,04803,09803	1	10.00
FFNR	7638470	2015	12/19/2014	03803,04803,09803,71009	1	4.00
FFNR	7638471	2015	12/19/2014	03803,04803,09803,71009	1	4.00
FFNR	7638472	2015	6/19/2015	03803,04803,09803,71009	1	13.00
FFNR	7638473	2015	5/6/2015	03803,04803,71009	1	11.00
FFNR	7638479	2015	7/9/2015	03803,04803,09803,71009	1	11.00
FFNR	7638493	2015	12/15/2014	03803	1	24.00
FFNR	7638494	2015	1/7/2015	03803	1	35.00
FFNR	7638505	2015	2/18/2015	03803,04803,09803	1	27.00
FFNR	7638506	2015	1/8/2015	03803,03842	1	39.00
FFNR	7638508	2015	12/17/2014	03803,04803,09803	1	16.00
FFNR	7638510	2015	12/23/2014	03803	1	18.00
FFNR	7638512	2015	4/14/2015	03803	1	12.00
FFNR	7638514	2015	1/7/2015	03803,04803	1	25.00
FFNR	7638519	2015	11/24/2014	03803,71009	1	15.00
FFNR	7638523	2015	11/24/2014	03803	1	12.00
FFNR	7638538	2015	6/12/2015	03803	1	32.00
FFNR	7638545	2015	3/19/2015	03803	1	32.00
FFNR	7638550	2015	6/19/2015	03803	1	14.00
FFNR	7638566	2015	12/30/2014	03803	1	20.00
FFNR	7638568	2015	4/15/2015	03803	1	26.00
FFNR	7638721	2015	12/22/2014	03803	1	10.00
FFNR	7638724	2015	9/25/2015	03803	1	13.00
FFNR	7638730	2015	12/29/2014	03803	1	15.00
FFNR	7638732	2015	11/17/2014	03803	1	12.00
FFNR	7638736	2015	11/24/2014	03803	1	16.00
FFNR	7638760	2015	8/17/2015	21008	1	18.00
FFNR	7638763	2015	9/10/2015	03803	1	22.00
FFNR	7638769	2015	3/17/2015	03803	1	15.00
FFNR	7639020	2015	9/10/2015	03803	1	18.00
FFNR	7639021	2015	9/24/2015	03803	2	89.50
FFNR	7639030	2015	7/13/2015	03803	1	24.00
FFNR	7639034	2015	7/2/2015	03803	1	18.00
FFNR	7639046	2015	9/29/2015	03803	1	7.00
FFNR	7639049	2015	5/8/2015	03803	1	20.00
FFNR	7639052	2015	11/25/2014	03803,03R800	1	18.00
FFNR	7639062	2015	11/19/2014	03803	1	18.00
FFNR	7639081	2015	9/15/2015	21008	1	20.00
FFNR	7639114	2015	8/18/2015	03803	2	12.00
FFNR	7639147	2015	7/29/2015	03803	1	16.00
FFNR	7639149	2015	9/2/2015	03803	1	16.00
FFNR	7639174	2015	5/21/2015	03803,71009	1	50.00
FFNR	7642204	2015	5/19/2015	03803	1	10.00
FFNR	7642307	2015	5/11/2015	03803	3	33.00
FFNR	7642318	2016	1/5/2016	03803	1	12.00
FFNR	7642327	2016	6/29/2016	03803	1	8.00
FFNR	7642380	2015	5/13/2015	03803	3	42.00
FFNR	7642518	2015	10/30/2014	03803,03803A	3	120.00
FFNR	7642768	2015	5/6/2015	03842,03842H	2	48.00
FFNR	7642917	2015	1/27/2015	18029A	1	6.00
FFNR	7642924	2015	11/12/2014	18029A	1	2.00
FFNR	7643132	2015	11/12/2014	18029A	1	2.00
FFNR	7643138	2015	12/11/2014	18029A	1	5.00
FFNR	7643148	2015	11/12/2014	18029A	1	20.00
FFNR	7643878	2015	8/10/2015	03842	1	8.00
FFNR	7643887	2015	8/5/2015	03842,03842H	1	23.00
FFNR	7643992	2015	8/12/2015	03842,03842H	1	18.00
FFNR	7643995	2015	7/29/2015	18029A	1	7.00
FFNR	7644272	2015	5/5/2015	18029A	1	15.00
FFNR	7644290	2015	5/5/2015	03803	1	16.00
FFNR	7644380	2015	6/23/2015	18029A	1	8.00
FFNR	7644414	2015	9/15/2015	18029A	1	8.00
FFNR	7644452	2015	10/24/2014	18029A	1	9.00
FFNR	7644564	2015	3/18/2015	03803,04803	2	21.00
FFNR	7644693	2014	9/24/2014	18029F	2	43.00
FFNR	7645168	2015	10/21/2014	18029A	1	8.00
FFNR	7646338	2015	10/31/2014	03803	1	32.00
FFNR	7646348	2015	8/12/2015	03803	1	15.00
FFNR	7646356	2015	6/11/2015	03803,04803,09803	1	34.00
FFNR	7646359	2015	3/2/2015	03803	1	8.50
FFNR	7646360	2015	1/12/2015	03803,04803,09803	1	15.00
FFNR	7646375	2015	2/4/2015	03803,04803	1	11.00
FFNR	7646408	2015	1/29/2015	03803	1	32.00
FFNR	7646410	2015	12/17/2014	03803	1	25.00
FFNR	7646421	2015	9/14/2015	03803	1	20.00
FFNR	7646441	2015	3/9/2015	03803,04803	1	10.00
FFNR	7646502	2015	12/19/2014	03803	1	25.00
FFNR	7646523	2015	12/18/2014	03803	1	35.00
FFNR	7646529	2015	6/16/2015	03803,03842,04803,09803	1	46.00
FFNR	7646532	2015	8/10/2015	03803,04803,09803	1	12.00
FFNR	7646537	2015	11/14/2014	03803,03842H,04803,09803	1	22.00
FFNR	7646552	2015	2/23/2015	03803,04803,09803	1	8.00
FFNR	7646578	2015	4/2/2015	03803	1	11.00
FFNR	7646590	2015	3/31/2015	03803,04803,09803	1	32.00
FFNR	7646601	2015	4/24/2015	03803	1	35.00
FFNR	7646619	2015	2/3/2015	03803,04803	1	9.00
FFNR	7646624	2015	10/29/2014	18029D	1	16.00
FFNR	7646626	2015	3/19/2015	03803,04803,09803	2	41.00
FFNR	7646641	2015	6/2/2015	03803,04803,09803	1	40.00
FFNR	7646648	2015	1/15/2015	03803,71009	1	11.00
FFNR	7646664	2015	11/7/2014	03803,04803,09803	1	8.00
FFNR	7646686	2015	1/22/2015	03803	1	20.00
FFNR	7646701	2015	3/31/2015	03803,04803,09803	2	42.20
FFNR	7646721	2015	4/23/2015	03803	1	12.00
FFNR	7646784	2015	12/31/2014	18029A	1	9.00
FFNR	7647890	2015	10/17/2014	03803	1	8.00
FFNR	7647898	2015	10/17/2014	03803	1	8.00
FFNR	7648961	2017	4/6/2017	03803A	3	144.00
FFNR	7648995	2015	11/13/2014	03037,03803,03C001,03R266,04803	1	40.00
FFNR	7649839	2015	12/12/2014	03803	1	8.00
FFNR	7649856	2015	12/11/2014	03803	1	8.00
FFNR	7649866	2015	12/18/2014	03803	1	12.00
FFNR	7649872	2015	10/22/2014	03803	1	12.00
FFNR	7649878	2015	12/19/2014	03803,03842,03842H	1	36.00
FFNR	7650702	2015	10/27/2014	03803	1	25.00
FFNR	7651322	2015	10/29/2014	03803,03842,03842H	1	20.00
FFNR	7651603	2015	1/22/2015	03803,03842	1	47.00
FFNR	7651645	2015	5/21/2015	18029A	1	18.00
FFNR	7651649	2015	5/18/2015	18029A	1	18.00
FFNR	7651688	2015	3/12/2015	18029A	1	18.00
FFNR	7651694	2015	4/14/2015	03803	1	19.00
FFNR	7651697	2015	1/26/2015	03803	1	18.00
FFNR	7653574	2015	11/12/2014	03037,03803,03C001,03R266,04803	1	51.00
FFNR	7653973	2015	7/14/2015	03803	1	25.00
FFNR	7653989	2015	7/13/2015	03803	1	25.00
FFNR	7654123	2015	9/18/2015	03803	1	15.00
FFNR	7654137	2015	9/1/2015	03803	1	25.00
FFNR	7654251	2015	5/14/2015	03803	1	14.00
FFNR	7654255	2015	5/18/2015	03803	1	16.00
FFNR	7654256	2015	9/24/2015	03803	1	24.00
FFNR	7654681	2015	10/28/2014	03803	1	19.00
FFNR	7654725	2015	1/27/2015	03803,21008	1	16.00
FFNR	7654782	2015	3/25/2015	03803	1	20.00
FFNR	7654796	2015	6/22/2015	03803	1	40.00
FFNR	7654856	2015	10/20/2014	03803	1	4.00
FFNR	7655823	2015	1/23/2015	03803	1	16.00
FFNR	7655836	2015	11/29/2014	03803	1	20.00
FFNR	7655919	2015	11/19/2014	03803	1	13.60
FFNR	7655934	2015	3/4/2015	03803	1	8.00
FFNR	7655964	2015	9/11/2015	03803	1	7.00
FFNR	7656049	2015	5/12/2015	03803	1	31.00
FFNR	7656355	2015	10/22/2014	03803	1	16.00
FFNR	7656471	2015	5/4/2015	03803	1	16.00
FFNR	7656578	2015	5/13/2015	03803	1	16.00
FFNR	7656588	2015	5/5/2015	03803	1	16.00
FFNR	7656642	2015	5/13/2015	03803	1	6.00
FFNR	7656672	2015	1/14/2015	03803	1	21.00
FFNR	7656735	2015	5/12/2015	03803	1	19.00
FFNR	7656777	2015	5/13/2015	03803	1	17.00
FFNR	7656836	2015	4/21/2015	03803	1	16.00
FFNR	7656846	2015	5/18/2015	03803	1	28.00
FFNR	7656874	2015	5/19/2015	03803	1	28.00
FFNR	7656931	2015	9/30/2015	03803	1	9.00
FFNR	7656957	2015	1/6/2015	03803	1	16.00
FFNR	7656961	2015	1/6/2015	03803	1	16.00
FFNR	7656964	2015	1/6/2015	03803	1	20.00
FFNR	7658076	2015	5/14/2015	03803,21005	1	17.00
FFNR	7658078	2015	3/24/2015	03803	1	21.50
FFNR	7658122	2015	6/23/2015	03803,03842	2	33.00
FFNR	7658280	2015	3/16/2015	03803	1	28.00
FFNR	7658477	2015	10/22/2014	03803	1	4.00
FFNR	7658493	2015	12/11/2014	03803	1	14.00
FFNR	7658520	2015	1/16/2015	03842H,03844H	1	24.00
FFNR	7658616	2015	11/13/2014	03803	1	8.00
FFNR	7658848	2016	12/22/2015	03803,21008	2	135.50
FFNR	7658868	2015	5/27/2015	03803	1	12.50
FFNR	7658900	2016	8/1/2016	03803,21005	2	37.00
FFNR	7659000	2015	9/8/2015	03803,03844H	1	22.00
FFNR	7659011	2015	4/16/2015	03803	1	13.00
FFNR	7659013	2015	4/9/2015	03803	1	14.00
FFNR	7659016	2015	2/10/2015	03803	1	15.00
FFNR	7659023	2015	3/25/2015	03803	1	10.00
FFNR	7659222	2015	7/29/2015	03803	1	30.00
FFNR	7659399	2014	9/25/2014	29R801,56002H	1	20.00
FFNR	7659506	2015	6/8/2015	03803	1	15.00
FFNR	7659507	2015	8/20/2015	03803	1	28.00
FFNR	7659523	2015	3/17/2015	18029A	1	12.00
FFNR	7659531	2015	2/24/2015	18029A	1	12.00
FFNR	7659536	2015	6/10/2015	03803	1	30.00
FFNR	7659538	2015	3/17/2015	18029A	1	12.00
FFNR	7659546	2015	3/18/2015	18029A	1	12.00
FFNR	7659564	2015	2/12/2015	03803	1	13.50
FFNR	7659565	2015	11/7/2014	03803,04803	1	8.00
FFNR	7659566	2015	1/7/2015	03803	1	12.00
FFNR	7659571	2015	8/6/2015	18029A	1	6.00
FFNR	7659576	2015	6/9/2015	03803	1	19.00
FFNR	7659585	2015	2/5/2015	03803,03842H	1	47.00
FFNR	7659617	2015	9/30/2015	18029A	1	8.00
FFNR	7659639	2015	4/15/2015	03803	1	11.00
FFNR	7659640	2015	1/22/2015	03803	1	11.00
FFNR	7659644	2015	5/12/2015	03803	1	15.00
FFNR	7659647	2015	8/5/2015	03803	1	18.00
FFNR	7659666	2015	1/13/2015	03803	1	9.00
FFNR	7659667	2015	4/7/2015	03803	1	24.50
FFNR	7659684	2015	2/13/2015	03803	1	10.00
FFNR	7659704	2015	12/3/2014	03803	1	14.00
FFNR	7659778	2015	5/19/2015	18029A	1	16.00
FFNR	7659824	2015	8/6/2015	18029A	1	6.00
FFNR	7659845	2015	11/5/2014	03803	1	20.00
FFNR	7661069	2015	10/22/2014	03803	1	8.00
FFNR	7661074	2015	10/22/2014	03803	1	7.00
FFNR	7661207	2015	1/26/2015	18029D	1	12.00
FFNR	7661226	2015	11/21/2014	18029A	1	12.00
FFNR	7661254	2015	12/16/2014	18029A	1	12.00
FFNR	7661507	2015	10/23/2014	03803	1	15.00
FFNR	7661894	2015	10/23/2014	03803	1	20.00
FFNR	7662086	2015	10/28/2014	03803	1	12.00
FFNR	7662229	2015	10/28/2014	03842,03842H	2	50.00
FFNR	7662231	2015	7/8/2015	03803	1	14.00
FFNR	7662522	2014	9/25/2014	18029A	1	5.00
FFNR	7662550	2015	12/17/2014	03842H,03844H	1	40.00
FFNR	7662845	2015	10/20/2014	18029A	1	24.00
FFNR	7662967	2015	10/16/2014	03803	1	15.00
FFNR	7663538	2015	2/4/2015	03803	1	23.00
FFNR	7663658	2015	2/19/2015	03803	1	30.00
FFNR	7663662	2015	12/8/2014	03803	1	36.00
FFNR	7664962	2015	1/14/2015	03803	1	31.00
FFNR	7665525	2015	10/28/2014	03842,03842H	2	28.00
FFNR	7667139	2015	2/6/2015	03803	1	17.00
FFNR	7667502	2015	10/24/2014	03803	1	15.00
FFNR	7668404	2015	4/6/2015	03803	1	21.00
FFNR	7668585	2015	3/25/2015	03803	1	12.00
FFNR	7668619	2015	6/16/2015	03803	1	20.00
FFNR	7668670	2015	1/28/2015	03803	1	13.00
FFNR	7668766	2015	6/18/2015	03803	1	36.00
FFNR	7668776	2015	2/4/2015	03803	1	13.00
FFNR	7668821	2015	2/25/2015	03803	1	15.00
FFNR	7668843	2015	12/30/2014	03803	1	10.00
FFNR	7669546	2015	1/21/2015	03803	1	20.00
FFNR	7669996	2015	4/22/2015	03803	1	24.00
FFNR	7670382	2015	5/5/2015	03803,21008	1	24.50
FFNR	7670572	2015	2/9/2015	03803	2	24.00
FFNR	7670641	2015	2/5/2015	03803	1	18.00
FFNR	7670850	2015	2/9/2015	03803	1	12.00
FFNR	7670877	2015	4/13/2015	03803	1	20.00
FFNR	7672252	2015	5/13/2015	03803	2	10.00
FFNR	7673018	2015	1/30/2015	03803	1	20.00
FFNR	7673046	2015	11/4/2014	03803	1	16.00
FFNR	7673063	2015	8/13/2015	03803	1	16.00
FFNR	7673185	2015	2/5/2015	03803	1	20.00
FFNR	7673522	2015	9/24/2015	03803	1	21.50
FFNR	7673557	2015	5/20/2015	03803	1	10.00
FFNR	7673616	2015	4/16/2015	03803	1	11.00
FFNR	7673625	2015	5/21/2015	03803	1	9.50
FFNR	7673657	2015	5/21/2015	03803	1	9.00
FFNR	7673661	2015	4/8/2015	03803	1	19.00
FFNR	7673673	2015	5/20/2015	03803	1	5.00
FFNR	7673747	2015	7/21/2015	03803	1	16.00
FFNR	7673764	2015	7/14/2015	03803	1	12.00
FFNR	7673787	2015	10/17/2014	03803,04803,09803,71009	1	16.00
FFNR	7673978	2015	7/24/2015	03803,03803A,21005	1	54.00
FFNR	7677284	2015	3/25/2015	03803,03803A	1	35.00
FFNR	7678139	2015	11/14/2014	03803	1	12.00
FFNR	7679316	2016	10/20/2015	03803,21005,21006	2	91.20
FFNR	7679411	2015	11/5/2014	03803	1	14.00
FFNR	7679412	2015	10/29/2014	03803	1	11.00
FFNR	7681321	2015	7/7/2015	03844H	1	8.00
