Program_Risk_Code	Work_Accomplishment_ID	Operation_Date_FY	Operation_Date	Inspection_PAC_List	Total_Employees	Total_Hours_Spent
FFHR	9446523	2017	7/27/2017	03803,03842	1	35.00
FFHR	9446547	2017	9/21/2017	03803	1	15.10
FFHR	9446550	2017	9/18/2017	03803	1	20.00
FFHR	9446551	2017	9/6/2017	03803	2	90.00
FFHR	9446552	2017	6/22/2017	03803	1	56.00
FFHR	9446560	2017	9/12/2017	03803A,03R877	1	26.00
FFHR	9446562	2017	9/18/2017	03803	1	20.00
FFHR	9446564	2017	9/20/2017	03803,04803,09803	1	36.00
FFHR	9446573	2017	9/20/2017	03847H	1	15.00
FFHR	9446583	2017	8/17/2017	21008	1	33.00
FFHR	9446615	2017	9/18/2017	03842,03842H	1	24.00
FFHR	9446624	2017	9/20/2017	03014	1	29.00
FFHR	9446628	2017	6/22/2017	03803	1	14.00
FFHR	9446634	2017	9/20/2017	03803	1	15.00
FFHR	9446637	2017	9/12/2017	03847,03847H	1	46.00
FFHR	9446812	2018	1/11/2018	03803A	1	106.00
FFHR	9446826	2018	1/30/2018	03037	1	20.00
FFHR	9446986	2017	9/29/2017	21008A	1	48.00
FFHR	9447760	2017	9/29/2017	21008A	1	95.00
FFHR	9447998	2017	9/29/2017	21008A	1	36.20
FFHR	9448151	2018	2/22/2018	03014	1	24.00
FFHR	9448161	2018	11/3/2017	03037	1	20.00
FFHR	9448179	2017	9/28/2017	03037	1	24.00
FFHR	9448223	2017	8/1/2017	21008A	1	17.00
FFHR	9449157	2018	10/12/2017	21008A	1	80.00
FFHR	9449203	2017	9/26/2017	03803,03R877	1	35.50
FFHR	9449215	2017	6/2/2017	03037,03803,21005,71009	2	60.00
FFHR	9449219	2017	8/17/2017	03803	1	20.00
FFHR	9449238	2017	5/4/2017	03037,03803,21005	2	40.00
FFHR	9449275	2017	9/20/2017	03803,18029A	1	6.50
FFHR	9449295	2017	8/17/2017	03014,03803,04803,09803	1	52.00
FFHR	9449356	2017	9/18/2017	03803A	1	32.00
FFHR	9449360	2017	8/31/2017	03803	1	18.00
FFHR	9449589	2017	9/26/2017	03842,03842H	1	12.00
FFHR	9449597	2017	6/20/2017	03803,04803,09803	2	70.00
FFHR	9450077	2017	9/21/2017	03037,03803	1	30.00
FFHR	9450475	2017	9/29/2017	03014,04803,09803	1	20.00
FFHR	9450775	2018	10/25/2017	03014,03842,03842H	2	85.00
FFHR	9451359	2017	9/29/2017	21008A	1	62.50
FFHR	9451870	2017	9/26/2017	03803,03842,03R877	2	69.50
FFHR	9452363	2017	6/27/2017	03842,03842H	1	40.00
FFHR	9452380	2017	8/23/2017	03803,03R877	1	11.50
FFHR	9452392	2017	8/31/2017	03015,03803	3	118.00
FFHR	9452393	2017	9/18/2017	03842,03842H	1	34.00
FFHR	9452404	2017	9/14/2017	03803	1	30.00
FFHR	9452416	2017	9/20/2017	03803	1	6.50
FFHR	9452430	2017	9/20/2017	03803	1	17.50
FFHR	9452532	2018	10/20/2017	03842,03842H	1	45.00
FFHR	9454578	2017	8/30/2017	03842,03842H,03844,03844H	3	49.30
FFHR	9454608	2017	9/20/2017	21008A	1	32.00
FFHR	9454619	2017	7/20/2017	03003A,03014,03803,21005	4	77.00
FFHR	9454627	2017	6/6/2017	03803	1	9.00
FFHR	9454635	2017	9/29/2017	03803,03847H	1	20.00
FFHR	9454641	2017	8/24/2017	03803,03803A	1	42.00
FFHR	9454657	2017	6/22/2017	03803	1	10.00
FFHR	9456424	2018	10/3/2017	03803,03842,21008A	1	59.00
FFHR	9456964	2018	10/4/2017	21008A	1	16.00
FFHR	9457058	2018	10/4/2017	03803,03842H	1	42.00
FFHR	9457140	2018	10/4/2017	21008A	1	59.00
FFHR	9457256	2018	11/2/2017	03844H	1	42.00
FFHR	9457287	2018	11/1/2017	03844H	1	20.00
FFHR	9457312	2018	11/15/2017	03844H	1	18.00
FFHR	9457323	2018	10/18/2017	03844H	1	20.00
FFHR	9457474	2017	9/12/2017	03803	1	50.00
FFHR	9457478	2017	9/21/2017	03803	1	12.00
FFHR	9457487	2017	9/22/2017	03803	1	18.50
FFHR	9457494	2017	9/25/2017	03803,03842	1	28.60
FFHR	9457627	2017	9/28/2017	03803,21008,21008A	1	50.00
FFHR	9457657	2018	10/3/2017	03803,21008A	1	40.00
FFHR	9457739	2017	9/26/2017	03803	2	59.50
FFHR	9458142	2018	10/3/2017	03803	1	38.00
FFHR	9458177	2018	10/5/2017	03803	1	30.00
FFHR	9458571	2018	10/5/2017	03014,03803E,03R877	1	23.70
FFHR	9458632	2017	9/26/2017	03803	1	25.00
FFHR	9458716	2018	10/2/2017	03803A	1	32.50
FFHR	9460188	2017	9/19/2017	03803,03842H,03R886	1	17.00
FFHR	9460226	2017	8/31/2017	03803,03R877	1	30.50
FFHR	9460232	2017	8/2/2017	03803A	2	54.00
FFHR	9460253	2017	7/18/2017	03803	1	32.00
FFHR	9460306	2017	8/22/2017	03803,03847,71009	1	27.00
FFHR	9460309	2017	9/5/2017	03803	1	15.00
FFHR	9460311	2017	8/25/2017	03803	1	10.00
FFHR	9462084	2018	10/6/2017	03803,03842	2	63.00
FFHR	9462303	2018	10/6/2017	03803,03803A,21005	1	70.00
FFHR	9462318	2018	10/6/2017	18029A	1	40.00
FFHR	9462381	2017	9/28/2017	03803,03842	1	16.00
FFHR	9462392	2017	9/26/2017	03803,03842	1	16.00
FFHR	9462402	2017	9/19/2017	03803	2	46.00
FFHR	9462420	2017	9/20/2017	03803	1	16.00
FFHR	9462421	2017	8/10/2017	21008	1	18.00
FFHR	9462425	2017	9/29/2017	03803	1	27.00
FFHR	9462445	2017	9/12/2017	03803,03842	1	16.00
FFHR	9462457	2017	4/26/2017	03803,21005	2	80.00
FFHR	9462828	2018	10/2/2017	03803	1	30.00
FFHR	9463485	2018	10/6/2017	03803	1	50.00
FFHR	9465351	2017	6/28/2017	03803	1	16.00
FFHR	9465353	2017	9/21/2017	03803,04803,09803,21008	2	103.70
FFHR	9465359	2017	8/24/2017	03803	1	9.00
FFHR	9465361	2017	8/29/2017	03803	1	10.00
FFHR	9465370	2017	6/23/2017	03014	1	40.00
FFHR	9465371	2017	7/26/2017	03803,03R877	1	17.00
FFHR	9465373	2017	6/28/2017	03803	1	10.00
FFHR	9465387	2017	9/19/2017	18029A	1	14.50
FFHR	9465392	2017	9/19/2017	03014,18029A	1	30.00
FFHR	9465688	2018	10/11/2017	03014	1	53.50
FFHR	9466797	2018	10/11/2017	03803,03842H,21005	1	46.00
FFHR	9467902	2017	9/28/2017	18029A	1	24.00
FFHR	9468425	2017	9/26/2017	03803	1	26.00
FFHR	9468426	2017	9/19/2017	03014,03803	1	32.00
FFHR	9468427	2017	9/28/2017	03803,03847H	2	112.00
FFHR	9468529	2017	8/1/2017	03803,03803A,21005	1	26.00
FFHR	9468530	2017	9/19/2017	03803,03R877	1	25.00
FFHR	9468550	2017	9/5/2017	03803,03847H,03R877	2	76.00
FFHR	9469073	2018	2/20/2018	21002,21005	1	21.10
FFHR	9469895	2018	10/11/2017	03803A	1	45.00
FFHR	9470676	2018	10/12/2017	03014,03842H	2	85.00
FFHR	9470849	2017	6/2/2017	03803,03R877	1	21.00
FFHR	9470880	2017	9/22/2017	03847,03847H	1	10.00
FFHR	9470920	2017	7/11/2017	03803,03803A	2	58.00
FFHR	9471015	2018	10/11/2017	03803,03842,03842H	1	52.00
FFHR	9471704	2018	12/1/2017	03R879	2	108.00
FFHR	9471746	2018	10/12/2017	03014	1	21.00
FFHR	9471821	2018	10/12/2017	03803,04803,09803	2	25.00
FFHR	9472892	2017	9/26/2017	03803,03R877	1	36.00
FFHR	9472893	2017	8/23/2017	03803,03R877	1	41.50
FFHR	9472934	2017	9/26/2017	03014	1	40.00
FFHR	9472944	2017	9/25/2017	03803	2	64.00
FFHR	9472948	2017	9/27/2017	03803	1	20.00
FFHR	9472954	2017	9/6/2017	03014	1	25.00
FFHR	9472957	2017	7/14/2017	03014,03R877	1	33.00
FFHR	9473000	2017	9/25/2017	03803A	1	28.00
FFHR	9473383	2018	10/6/2017	03842,03842H,03R886	1	64.00
FFHR	9473467	2018	10/10/2017	03842,03842H	1	40.00
FFHR	9473533	2018	10/16/2017	03014	7	120.50
FFHR	9473936	2018	2/1/2018	03014	1	35.00
FFHR	9474652	2018	10/11/2017	21008A	1	80.00
FFHR	9474815	2017	9/11/2017	03014	1	12.00
FFHR	9474820	2017	8/23/2017	03803	1	15.00
FFHR	9474821	2017	8/23/2017	03014	1	20.00
FFHR	9474851	2018	10/2/2017	03803,03842,03842H,03844H	1	32.00
FFHR	9474863	2017	8/9/2017	03803	1	18.00
FFHR	9474867	2017	8/2/2017	03803	1	30.00
FFHR	9474880	2017	9/18/2017	03803	1	22.00
FFHR	9474907	2017	9/27/2017	03014,03803,21005	1	16.00
FFHR	9474929	2017	9/27/2017	03014	1	45.00
FFHR	9475314	2018	10/17/2017	03842,03842H,03844H	1	48.00
FFHR	9476621	2017	9/15/2017	21008A	1	26.00
FFHR	9476625	2017	9/12/2017	03803	1	7.00
FFHR	9476643	2017	9/21/2017	03803,03R877	2	52.00
FFHR	9476644	2017	8/25/2017	03803,03C001	1	30.00
FFHR	9476650	2017	9/6/2017	03803	1	16.30
FFHR	9476651	2017	8/23/2017	03014	1	51.00
FFHR	9476671	2017	8/14/2017	03803	1	30.00
FFHR	9476696	2017	9/28/2017	03803	1	32.00
FFHR	9476697	2017	8/31/2017	03803	2	38.00
FFHR	9476698	2017	8/31/2017	03803	1	20.00
FFHR	9476699	2017	8/30/2017	03803	2	35.00
FFHR	9476700	2017	7/12/2017	03014,03803,03R877	1	20.00
FFHR	9476706	2017	8/30/2017	03803	2	22.00
FFHR	9476709	2017	8/29/2017	03803	2	32.00
FFHR	9476719	2017	8/25/2017	03803	2	30.00
FFHR	9476721	2017	9/19/2017	03037,03803	1	12.00
FFHR	9476744	2017	8/31/2017	03803	1	25.00
FFHR	9476745	2017	8/23/2017	03803	1	25.00
FFHR	9476759	2017	9/21/2017	03803	1	40.00
FFHR	9476764	2017	8/25/2017	03847H,21005	1	34.00
FFHR	9476766	2017	6/15/2017	03803	1	12.00
FFHR	9476784	2017	8/23/2017	21008A,71004	1	17.00
FFHR	9476863	2018	10/30/2017	21008	1	14.00
FFHR	9476865	2018	11/15/2017	03803	1	36.00
FFHR	9477564	2018	10/18/2017	21008A,29001	1	93.00
FFHR	9477826	2018	10/18/2017	03842	2	49.00
FFHR	9477855	2018	1/16/2018	03R877,03R879	2	91.00
FFHR	9478677	2018	10/17/2017	03803	1	43.00
FFHR	9478829	2018	10/17/2017	03014	1	47.00
FFHR	9478998	2018	10/18/2017	03014,03803,03847H,04803,09803	1	22.00
FFHR	9479294	2017	9/14/2017	03803	1	20.00
FFHR	9479298	2017	9/28/2017	03803,21008A	1	17.00
FFHR	9479299	2017	9/13/2017	03803,03842H	1	20.00
FFHR	9479331	2017	9/5/2017	03803,03R877,21005	2	27.50
FFHR	9479332	2017	9/27/2017	03803,03842H	1	40.00
FFHR	9479348	2018	10/2/2017	03014	1	14.00
FFHR	9479361	2017	8/15/2017	03803	1	30.00
FFHR	9479399	2017	9/11/2017	03803	3	106.00
FFHR	9479544	2018	10/19/2017	03803,03842H	1	50.00
FFHR	9479894	2018	10/18/2017	03842,03842H,03844,21005	1	44.00
FFHR	9480128	2018	10/18/2017	03803,04803,09803	1	61.00
FFHR	9480734	2018	10/13/2017	03014	1	28.00
FFHR	9481779	2018	10/19/2017	03842,18029A	1	45.00
FFHR	9481780	2018	10/19/2017	18029A	1	24.00
FFHR	9481808	2018	10/19/2017	03803A	1	51.00
FFHR	9481818	2017	9/26/2017	03014,18029A	1	36.00
FFHR	9481823	2017	8/22/2017	03803	1	20.00
FFHR	9481824	2017	8/31/2017	03803	1	32.00
FFHR	9481836	2017	8/29/2017	03014,21005	2	44.20
FFHR	9481855	2017	8/29/2017	03803	1	16.00
FFHR	9481872	2018	10/4/2017	03014,03R877,21005	1	27.50
FFHR	9481878	2017	9/6/2017	03803	2	68.00
FFHR	9481890	2017	8/7/2017	03803	1	16.00
FFHR	9481892	2017	12/13/2016	18029A	1	11.00
FFHR	9481900	2017	11/7/2016	18029B	1	26.00
FFHR	9481903	2017	8/17/2017	03803,03842	1	44.00
FFHR	9481906	2017	9/25/2017	03803	1	10.00
FFHR	9481908	2017	8/30/2017	03803	1	19.00
FFHR	9481914	2017	9/14/2017	03014	1	16.00
FFHR	9481923	2017	9/6/2017	03803,21005	1	35.00
FFHR	9481924	2017	9/11/2017	03014	1	36.00
FFHR	9482717	2018	10/13/2017	03803,03842,03842H	1	26.00
FFHR	9483927	2018	10/19/2017	03842,03842H,21008A	1	52.00
FFHR	9484190	2017	4/6/2017	03803,04803,09803	3	111.80
FFHR	9484193	2017	9/27/2017	03014,03803A	2	88.00
FFHR	9484194	2017	9/20/2017	21008A	1	16.00
FFHR	9484220	2017	4/13/2017	03803,04803,09803	2	41.00
FFHR	9484233	2017	9/19/2017	03803,03842	1	18.00
FFHR	9484237	2017	9/22/2017	03803	2	41.00
FFHR	9484252	2017	8/16/2017	03803,21008A,29001	1	32.00
FFHR	9484256	2017	9/18/2017	03803,03R877	1	39.00
FFHR	9484260	2017	7/25/2017	03803	1	16.00
FFHR	9484267	2017	9/21/2017	03803A	2	70.00
FFHR	9484275	2017	9/27/2017	03037,03803	1	31.70
FFHR	9484286	2017	8/9/2017	03842,03842H	1	32.00
FFHR	9484401	2017	9/26/2017	03803	1	24.00
FFHR	9484402	2017	9/21/2017	03803	1	24.00
FFHR	9484403	2017	9/22/2017	03037	1	24.00
FFHR	9484412	2017	6/16/2017	03803	1	8.00
FFHR	9484417	2018	10/16/2017	03014	1	16.00
FFHR	9484421	2018	10/4/2017	18029C	1	20.00
FFHR	9484428	2018	10/19/2017	03014,03803,03842,03844,03844H	1	24.00
FFHR	9484449	2017	7/25/2017	03803	1	24.00
FFHR	9484450	2017	7/14/2017	03014,71009	1	75.00
FFHR	9484461	2017	9/25/2017	03803	1	3.00
FFHR	9484462	2017	9/28/2017	03803	1	6.00
FFHR	9484463	2017	9/14/2017	03803	1	6.00
FFHR	9484464	2017	8/25/2017	03803	1	3.00
FFHR	9484465	2017	8/14/2017	03803	1	5.00
FFHR	9484531	2018	10/20/2017	03803,03R877	2	110.30
FFHR	9484560	2018	10/23/2017	03803,03847,03847H	1	65.00
FFHR	9484751	2018	10/12/2017	03014	1	40.00
FFHR	9484780	2018	10/20/2017	03803	1	52.00
FFHR	9485632	2018	10/20/2017	03015,71009	2	155.00
FFHR	9486443	2017	9/29/2017	03803	1	17.00
FFHR	9486445	2017	9/29/2017	03803	1	40.50
FFHR	9486462	2017	9/27/2017	21008A	1	18.00
FFHR	9486466	2018	10/18/2017	21008A	1	24.00
FFHR	9486470	2017	5/25/2017	03803,04803,09803	2	70.00
FFHR	9486476	2017	9/19/2017	03803,03R877	1	26.50
FFHR	9486477	2017	9/21/2017	21008A	1	12.00
FFHR	9486485	2017	8/10/2017	03F836	2	87.00
FFHR	9486501	2017	9/12/2017	03803	1	24.00
FFHR	9486508	2017	7/10/2017	03803,03R877,21005	1	31.30
FFHR	9486512	2018	10/11/2017	03803,04803,09803	1	36.00
FFHR	9486520	2017	7/27/2017	03803	2	12.00
FFHR	9486558	2017	9/13/2017	03803	1	24.00
FFHR	9486563	2017	9/22/2017	21008A	1	22.00
FFHR	9486568	2018	10/4/2017	03803	1	16.00
FFHR	9486573	2017	9/25/2017	03803A	1	24.00
FFHR	9486574	2017	9/26/2017	03803	1	16.00
FFHR	9487040	2018	10/20/2017	03842,03842H	1	32.00
FFHR	9487411	2018	10/17/2017	03803	1	32.00
FFHR	9487755	2018	10/24/2017	03014,03R877	1	60.50
FFHR	9488692	2017	9/19/2017	03803A	1	32.00
FFHR	9488716	2017	9/13/2017	03803,03R877	1	53.00
FFHR	9488727	2017	8/16/2017	03803	1	16.00
FFHR	9488728	2017	8/18/2017	03803	1	18.00
FFHR	9488729	2017	9/26/2017	03803,03842H	1	16.00
FFHR	9488730	2017	9/25/2017	03803,03842H	1	24.00
FFHR	9488731	2017	8/15/2017	03803A	1	36.00
FFHR	9488742	2017	9/19/2017	03803,03R877	1	38.00
FFHR	9488743	2017	9/28/2017	03803,03R877	1	41.00
FFHR	9488745	2017	2/3/2017	03015	3	200.00
FFHR	9488747	2017	9/20/2017	03803	1	26.00
FFHR	9488771	2018	10/11/2017	03014	1	20.00
FFHR	9488905	2018	10/25/2017	03847H	1	24.00
FFHR	9488949	2018	10/25/2017	03842H	1	50.00
FFHR	9489163	2018	10/25/2017	03803	1	31.50
FFHR	9489341	2018	10/18/2017	03847,03847H	1	24.00
FFHR	9489482	2018	10/25/2017	03803	1	38.00
FFHR	9489612	2018	10/24/2017	21008	1	74.00
FFHR	9490117	2018	10/23/2017	03014,03R877,21005	1	92.00
FFHR	9491007	2017	9/16/2017	03803	1	48.00
FFHR	9491016	2017	9/22/2017	21008A	1	84.00
FFHR	9491032	2017	8/23/2017	18029A	1	16.00
FFHR	9491054	2018	10/12/2017	03803	1	24.00
FFHR	9491068	2017	9/25/2017	03803,21008A	1	50.00
FFHR	9491072	2018	10/4/2017	03803A	1	30.00
FFHR	9491089	2017	7/21/2017	03803,03R877,21005	1	22.00
FFHR	9491092	2018	10/17/2017	03803,21005	1	32.00
FFHR	9491094	2017	9/22/2017	03014	1	18.00
FFHR	9491102	2017	9/27/2017	21008A	1	40.00
FFHR	9491105	2017	9/25/2017	03803,21008,21008A	1	24.00
FFHR	9491110	2017	9/26/2017	21005,21008A	1	17.00
FFHR	9491203	2018	10/26/2017	03803,03842H	1	45.00
FFHR	9491216	2018	10/24/2017	03014	1	22.00
FFHR	9491396	2018	10/18/2017	03803	1	30.00
FFHR	9491484	2018	10/24/2017	03014,03842,03842H,03844H	1	40.00
FFHR	9492325	2018	10/26/2017	03014	1	40.00
FFHR	9493679	2017	9/29/2017	03803	1	16.00
FFHR	9493684	2017	8/14/2017	03803,18029A	1	24.00
FFHR	9493686	2017	4/26/2017	03803,18029A	2	51.00
FFHR	9493690	2017	8/24/2017	18029C	1	10.00
FFHR	9493691	2017	8/25/2017	18029C	1	8.00
FFHR	9493757	2018	10/5/2017	03014,03803E	1	40.00
FFHR	9493764	2018	10/6/2017	03842H	2	30.00
FFHR	9493776	2017	9/13/2017	29001	1	28.00
FFHR	9493779	2017	8/25/2017	03803	1	17.00
FFHR	9493781	2018	10/3/2017	03803	1	12.00
FFHR	9494142	2018	10/26/2017	03014,04803	1	42.00
FFHR	9494673	2018	10/27/2017	03803,03842,03842H	1	25.00
FFHR	9494774	2018	10/13/2017	03037,03803	1	7.00
FFHR	9495240	2018	10/6/2017	03014,03803	1	53.00
FFHR	9495722	2018	10/26/2017	21008A	1	46.00
FFHR	9496147	2018	10/5/2017	03803	1	16.00
FFHR	9496165	2018	10/18/2017	21008A	1	22.00
FFHR	9496166	2018	10/18/2017	21008A	1	35.00
FFHR	9496187	2017	9/7/2017	03803,21005	1	13.00
FFHR	9496211	2017	9/6/2017	03803	1	14.00
FFHR	9496213	2017	9/29/2017	03803,21005	2	87.00
FFHR	9496259	2017	9/19/2017	03803	1	8.00
FFHR	9496286	2017	9/19/2017	18029A	1	18.00
FFHR	9496423	2017	12/1/2016	03803	1	34.00
FFHR	9496637	2018	10/30/2017	21008A	1	24.00
FFHR	9496985	2018	10/27/2017	21008A	1	44.00
FFHR	9497679	2018	10/25/2017	03803	1	22.00
FFHR	9498002	2018	10/27/2017	03014,04803,09803	1	33.00
FFHR	9499621	2017	7/24/2017	03803	1	35.00
FFHR	9499628	2017	8/8/2017	03014,03847H	3	34.00
FFHR	9499654	2017	9/28/2017	03803	1	36.00
FFHR	9499666	2017	8/23/2017	03803,03R877,21005	2	56.20
FFHR	9499714	2018	10/12/2017	03014	1	18.00
FFHR	9499721	2018	10/4/2017	03014,04803,09803	1	28.00
FFHR	9499748	2017	9/28/2017	03803	1	12.00
FFHR	9499750	2018	10/10/2017	03803,03842,03842H	1	14.00
FFHR	9499752	2018	10/11/2017	03803,03842,03842H	1	14.00
FFHR	9499780	2018	10/26/2017	03003A	1	80.00
FFHR	9499954	2018	10/31/2017	03014	1	40.00
FFHR	9500018	2018	10/30/2017	03014	1	21.00
FFHR	9500432	2018	10/31/2017	03014,03803	1	50.00
FFHR	9501233	2018	10/20/2017	03803,56002F,71001	1	2.00
FFHR	9502192	2017	3/3/2017	03803,03803A,03847H,21005,21008	2	128.00
FFHR	9502256	2018	10/13/2017	03037,03R877	1	20.50
FFHR	9502260	2018	10/20/2017	03803	1	25.00
FFHR	9502261	2017	8/14/2017	03803,03847	1	32.00
FFHR	9502283	2018	10/11/2017	03014,04803,09803	1	27.00
FFHR	9502286	2018	10/19/2017	03015	1	56.00
FFHR	9502289	2018	10/3/2017	03803	1	40.00
FFHR	9502855	2018	11/1/2017	03842,03842H,03844H	1	64.00
FFHR	9503973	2018	10/25/2017	03803	1	36.00
FFHR	9505265	2018	11/1/2017	03803	2	63.00
FFHR	9505780	2018	10/12/2017	03803	1	20.00
FFHR	9505787	2018	10/17/2017	21008	1	10.00
FFHR	9505816	2017	4/24/2017	03803,03R877,04803,09803,71004,71009,71R877	1	12.00
FFHR	9505831	2018	10/24/2017	03014	1	16.00
FFHR	9505837	2018	10/12/2017	03803	1	26.00
FFHR	9505838	2018	10/10/2017	03803	1	8.00
FFHR	9506135	2018	11/1/2017	03014,03842,03842H	2	86.00
FFHR	9506497	2018	11/2/2017	21008A	2	62.00
FFHR	9506896	2018	11/2/2017	03014	1	28.00
FFHR	9507305	2018	10/27/2017	03014	1	24.00
FFHR	9508546	2018	10/30/2017	03014,03842,03842H	1	36.00
FFHR	9508577	2018	10/24/2017	03803,18029A	1	24.00
FFHR	9508580	2017	9/29/2017	03015	2	112.00
FFHR	9508582	2018	10/12/2017	03842,03842H	1	18.00
FFHR	9508599	2018	10/16/2017	03803	1	17.00
FFHR	9508609	2018	10/10/2017	03803	1	10.00
FFHR	9508614	2018	10/25/2017	03803,03842	1	24.00
FFHR	9508625	2017	7/26/2017	03803	1	24.00
FFHR	9508627	2017	9/1/2017	03015,21005	2	130.00
FFHR	9508664	2017	4/13/2017	03803,03R877	1	40.50
FFHR	9508674	2018	10/23/2017	03803	1	21.00
FFHR	9509104	2018	11/3/2017	03014,03037	1	32.00
FFHR	9509127	2018	11/2/2017	03014,03803E	1	31.00
FFHR	9509415	2018	10/25/2017	03014	1	60.00
FFHR	9509663	2018	10/31/2017	21008A	1	36.00
FFHR	9509987	2018	10/31/2017	03842,03842H	1	40.00
FFHR	9510665	2018	11/1/2017	21008A	1	20.00
FFHR	9510702	2018	11/3/2017	21008	1	46.00
FFHR	9510779	2018	11/2/2017	03803	3	54.00
FFHR	9510927	2018	10/3/2017	03842,03842H	1	24.00
FFHR	9510945	2017	5/31/2017	03803	3	120.00
FFHR	9510951	2018	10/5/2017	03014	1	32.00
FFHR	9510958	2018	10/3/2017	03014	1	26.00
FFHR	9510965	2018	10/23/2017	03803,03842,03842H,03844H	1	32.00
FFHR	9510979	2018	10/19/2017	03014,03037	1	42.00
FFHR	9510990	2017	9/28/2017	03803	1	17.00
FFHR	9511009	2017	9/12/2017	21008A	1	24.00
FFHR	9511452	2018	11/2/2017	03803,03842H	1	30.00
FFHR	9511998	2018	10/26/2017	03015	1	118.00
FFHR	9512087	2018	11/6/2017	03014,03842,03842H,21005	1	107.00
FFHR	9513170	2018	11/6/2017	21008A	1	26.00
FFHR	9513201	2018	11/6/2017	03014,03R839	3	168.00
FFHR	9513207	2018	11/3/2017	03014,18029A	1	43.50
FFHR	9513295	2018	10/20/2017	03014,03803,03847	1	20.00
FFHR	9513300	2018	10/19/2017	03014	1	24.00
FFHR	9513314	2018	10/20/2017	21008A,29001	2	140.00
FFHR	9513322	2018	10/18/2017	03803	1	20.00
FFHR	9513336	2018	10/13/2017	18029A	1	20.00
FFHR	9513616	2018	11/7/2017	03014	1	41.00
FFHR	9513728	2018	11/3/2017	03014,03803,03847H,21005	1	26.00
FFHR	9514538	2018	11/7/2017	03803,04803,09803	1	8.00
FFHR	9514919	2018	11/7/2017	03014,03842,03842H,03844H	1	68.00
FFHR	9515722	2018	10/16/2017	03803	1	24.30
FFHR	9515724	2018	10/6/2017	03037,21005	1	32.00
FFHR	9515731	2018	10/5/2017	03803	1	40.00
FFHR	9515733	2018	10/5/2017	03803	1	36.00
FFHR	9515738	2018	10/24/2017	03803	1	28.00
FFHR	9515740	2018	10/18/2017	03014	1	12.00
FFHR	9515752	2018	10/23/2017	03014,21005	1	15.50
FFHR	9515768	2018	10/25/2017	03842,03842H	1	35.00
FFHR	9515769	2018	10/23/2017	03803,29001	1	20.00
FFHR	9515779	2018	11/2/2017	03014,21005	1	23.00
FFHR	9515785	2018	10/19/2017	03803	1	30.00
FFHR	9515795	2018	10/17/2017	03803,03847H,21005	1	26.00
FFHR	9515796	2018	10/24/2017	03014,03803,21005	1	25.00
FFHR	9516108	2018	11/8/2017	03014,03842H	1	37.00
FFHR	9516185	2018	11/7/2017	03014,03842,03842H,03844H	2	41.00
FFHR	9516691	2018	11/8/2017	03803,21008	1	49.70
FFHR	9516825	2018	11/8/2017	03803	1	60.00
FFHR	9517099	2018	11/7/2017	03014,21005	1	36.00
FFHR	9517124	2018	11/8/2017	03014,03842,03842H	1	60.00
FFHR	9517568	2018	11/3/2017	03803,04803,09803	1	44.00
FFHR	9518940	2018	10/3/2017	03803	1	30.00
FFHR	9518955	2018	10/31/2017	03014,03842,03842H	1	27.00
FFHR	9518956	2018	10/12/2017	03014,03803,21005	1	30.50
FFHR	9518958	2018	10/13/2017	03803	1	24.00
FFHR	9518959	2018	10/24/2017	03014	1	13.00
FFHR	9518960	2018	10/18/2017	03014	1	14.00
FFHR	9518961	2018	10/26/2017	03014	1	24.50
FFHR	9518968	2018	10/12/2017	03803	1	10.00
FFHR	9518993	2018	10/23/2017	03803,18029A	1	2.00
FFHR	9519001	2018	10/2/2017	03803	1	24.00
FFHR	9519798	2017	7/14/2017	03803A	1	17.00
FFHR	9520350	2018	11/8/2017	03014,03803A,21005	1	37.00
FFHR	9520727	2018	11/2/2017	03803,03847	1	40.00
FFHR	9521208	2018	11/9/2017	03803,21005,21008A	2	78.00
FFHR	9521259	2018	11/9/2017	03842	1	56.50
FFHR	9521360	2018	11/8/2017	18029A	2	32.00
FFHR	9522176	2018	10/18/2017	03803	1	12.00
FFHR	9522177	2018	10/25/2017	03014,03803	1	17.00
FFHR	9522186	2018	10/18/2017	03803	1	16.00
FFHR	9522205	2018	11/3/2017	18029C	1	8.00
FFHR	9522278	2018	11/9/2017	18029A	1	16.00
FFHR	9522514	2018	11/9/2017	03014	1	42.00
FFHR	9522657	2018	11/20/2017	03014,03803	1	42.00
FFHR	9523660	2018	11/9/2017	03803,21005	2	99.80
FFHR	9523756	2018	11/13/2017	03014,03842	1	56.00
FFHR	9523881	2018	10/11/2017	03803	1	12.00
FFHR	9523890	2018	10/23/2017	03803	1	18.00
FFHR	9523937	2018	10/10/2017	03803	1	16.00
FFHR	9523938	2018	10/5/2017	03014,03842H	1	55.00
FFHR	9523945	2018	10/31/2017	03014,03803	1	20.00
FFHR	9523955	2018	10/26/2017	03015,21005	1	63.00
FFHR	9523994	2018	10/24/2017	03803,03842,03842H	1	13.00
FFHR	9523997	2018	10/16/2017	21008A	1	16.00
FFHR	9524103	2018	10/26/2017	21008A	1	59.00
FFHR	9524435	2018	11/13/2017	21008A	3	50.00
FFHR	9524436	2018	11/16/2017	03803A,03847H,21008A	3	274.00
FFHR	9524933	2018	11/7/2017	03803,03803A	2	55.00
FFHR	9525723	2018	11/3/2017	03014,03842,03842H	1	34.00
