Consignees,Number of shipments,Number of US ports,Number of shippers,Number of manufacturers,Number of sampled,Number of refused,Fraction of sampled,Fraction of refused out of sampled,Normalized weight,Fraction of weight of shipment where manufacturer is also shipper,log distance consignee US port,coef var number of manufacturers per year,coef var number of shipments per year,total weight below 10%,Product diversity,Inspected,Inspection outcome
Consignees,9,2,3,3,2,0,0.222222222,0,0.042409805,0.82885648,2.995697734,0,0.333333333,0,0,0,0
Consignees,9,1,2,2,0,0,0,0,0.533525761,1,0.828666037,0,0,0,0,0,0
Consignees,9,1,1,1,6,0,0.666666667,0,0.021022847,1,1.156061077,0,0,0,0,0,0
Consignees,9,1,1,1,0,0,0,0,0.00337372,1,1.09612403,0,0,0,0,0,0
Consignees,9,1,3,2,2,0,0.222222222,0,0.040072802,1,1.035152338,0,0.785674201,0,0,1,1
Consignees,9,3,3,3,1,0,0.111111111,0,0.069308997,1,3.080840997,0.471404521,0.785674201,0,0,0,0
Consignees,9,1,1,1,0,0,0,0,0.012329203,1,2.567282298,0,0,0,0,0,0
Consignees,9,2,1,1,0,0,0,0,5.54E-05,1,2.568090527,0,0.881917104,1,0,0,0
Consignees,9,1,1,1,0,0,0,0,2.31E-05,1,1.934295132,0,0,0,0,0,0
Consignees,9,3,5,5,2,0,0.222222222,0,NaN,NaN,0,0.346410162,NaN,NaN,0,0,0
Consignees,9,1,1,1,9,1,1,0.111111111,0.006554482,1,1.354687812,0,0.471404521,0,0,1,0
Consignees,9,1,1,1,6,0,0.666666667,0,0.058736579,1,1.281082186,0,0,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.000855295,1,2.581315968,0,0,0,0,0,0
Consignees,8,2,3,3,6,0,0.75,0,0.014879268,1,0.854448183,0.471404521,0.707106781,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.037287071,1,1.904863933,0,0,0,0,0,0
Consignees,8,2,3,3,0,0,0,0,0.001883711,0.719163455,3.138689706,0,0.78062475,1,0,0,0
Consignees,8,1,1,1,8,8,1,1,0.035198992,1,1.593554135,0,0,0,0,0,0
Consignees,8,2,3,2,0,0,0,0,0.00427617,0.508650531,2.266274069,0,0.707106781,0,0,0,0
Consignees,8,1,1,1,8,0,1,0,0.002892223,1,3.568908823,0,0,0,0,0,0
Consignees,8,2,4,4,4,0,0.5,0,0.041928557,1,2.887448263,0.433012702,0.216506351,0,0,1,0
Consignees,8,1,1,1,0,0,0,0,0.036332356,1,3.404884077,0,0.433012702,0,0,0,0
Consignees,8,1,2,1,3,0,0.375,0,0.001432767,0,1.340323713,0,0.40824829,0,0,0,0
Consignees,8,1,1,1,7,0,0.875,0,0.026622225,0,1.683586412,0,0,0,0,0,0
Consignees,8,2,1,3,7,3,0.875,0.428571429,6.53E-05,0,2.83312583,0.707106781,1.060660172,1,0,1,0
Consignees,8,2,4,3,2,0,0.25,0,0.065933188,0.545780152,0.98447401,0.471404521,1.060660172,0,0,0,0
Consignees,8,2,1,2,2,0,0.25,0,0.006039688,0.624266145,2.470174731,0.433012702,0.572821962,0,0,1,0
Consignees,8,1,2,1,0,0,0,0,0.002851039,0,1.003481783,0,0,0,0,0,0
Consignees,8,1,2,1,3,0,0.375,0,0.001786236,0,1.287857044,0,0.559016994,0,0,0,0
Consignees,8,1,1,1,8,0,1,0,0.02820411,1,1.668892877,0,0,0,0,1,0
Consignees,8,1,2,2,8,0,1,0,0.00685864,1,1.344833589,0,0.707106781,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,NaN,NaN,1.527039922,0,0,NaN,0,0,0
Consignees,8,3,4,4,0,0,0,0,5.570876905,1,2.729367875,0,0,0,0.488841492,0,0
Consignees,8,1,2,1,0,0,0,0,0.017177474,0.5,2.571238375,0,0.707106781,0,0,0,0
Consignees,8,1,1,3,0,0,0,0,0.000830826,0,1.236956151,0,0,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.020153591,1,1.413961292,0,0.353553391,0,0,0,0
Consignees,8,1,2,2,0,0,0,0,0.001558124,1,1.635042832,0.433012702,0.433012702,0,0,0,0
Consignees,8,1,3,2,0,0,0,0,0.088525673,0.436063946,2.049273707,0,0,0,0,0,0
Consignees,8,2,2,2,6,0,0.75,0,0.105261497,1,3.596850439,0,0.216506351,0,0.807344039,1,1
Consignees,8,1,1,3,1,0,0.125,0,0.003181929,0,0.008936119,0.471404521,1.060660172,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.000367571,1,3.3867639,0,0,0,0,0,0
Consignees,8,2,1,1,4,0,0.5,0,0.099132289,1,1.284798854,0,0.353553391,0,0,0,0
Consignees,8,1,2,2,8,0,1,0,0.001139004,1,1.342652632,0.471404521,0.707106781,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.026972471,1,3.324367549,0,1.060660172,0,0.721647355,0,0
Consignees,8,2,1,1,0,0,0,0,0.031906522,1,2.946657643,0,0,0,0,0,0
Consignees,8,1,2,1,7,0,0.875,0,0.102399801,0.367846686,0.195153815,0,0.216506351,0,0,0,0
Consignees,8,1,1,1,8,0,1,0,0.015791959,1,3.249299446,0,0,0,0.192018778,0,0
Consignees,8,2,1,1,2,0,0.25,0,0.035502679,1,2.901019704,0,0,0,0,0,0
Consignees,8,1,1,1,8,0,1,0,0.004523895,0,1.448979495,0,0,0,0,1,0
Consignees,8,2,1,1,0,0,0,0,0.020869381,1,2.678544405,0,1.060660172,0,0,0,0
Consignees,8,1,1,1,4,0,0.5,0,0.024059541,1,2.788466012,0,0,0,0,0,0
Consignees,8,1,2,2,2,0,0.25,0,0.0003802,1,1.350377155,0.4,0.707106781,0,0,1,0
Consignees,8,1,2,4,0,0,0,0,4.35E-05,0,0.124091301,0,0,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.003354163,1,2.075400935,0,0,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.039275711,1,3.305812665,0,0,0,0,0,0
Consignees,8,1,2,2,0,0,0,0,0.003436397,1,0.723131806,0,0,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.061010582,1,1.391516111,0,0,0,0,0,0
Consignees,8,1,3,3,1,0,0.125,0,0.041862815,1,1.242032609,0.471404521,1.060660172,0,0,0,0
Consignees,8,2,1,1,1,0,0.125,0,0.049851441,1,1.976578544,0,1.060660172,0,0,0,0
Consignees,8,2,2,2,0,0,0,0,0.0150069,1,2.6025691,0.4,1,0,0,0,0
Consignees,8,1,2,2,2,0,0.25,0,0.86536395,1,1.80559766,0.471404521,0,0,0,0,0
Consignees,8,1,1,3,2,0,0.25,0,0.00133586,0.475825859,0.263872416,0.346410162,0.78062475,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.126564081,1,3.298705721,0,0.707106781,0,0,0,0
Consignees,8,1,2,2,0,0,0,0,0.027862772,0,2.321970797,0,0.353553391,0,0,0,0
Consignees,8,1,3,3,2,0,0.25,0,0.008485204,1,3.190649008,0,0.433012702,0,0,0,0
Consignees,8,1,1,1,8,0,1,0,0.009777256,1,1.560341837,0,0,0,0,1,0
Consignees,8,2,3,3,2,0,0.25,0,0.670942784,1,2.702817066,0,0.353553391,0,0,0,0
Consignees,8,1,1,1,8,0,1,0,0.003030055,1,3.232419052,0,0,0,0,1,0
Consignees,8,2,2,2,0,0,0,0,0.14119989,1,1.618494801,0,0,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.013951412,1,1.663485247,0,0.353553391,0,0,0,0
Consignees,8,1,3,3,1,0,0.125,0,0.035640519,0,0.834135887,0.471404521,1.060660172,0,0,0,0
Consignees,8,1,1,1,0,0,0,0,0.055458576,0,1.55829606,0,0,0,0.034581104,0,0
Consignees,8,2,2,2,0,0,0,0,0.005616748,0.713522007,2.995177013,0,0.707106781,0,0,0,0
Consignees,8,1,1,2,0,0,0,0,0.000416005,0,1.329395988,0.471404521,0,1,0,0,0
Consignees,7,1,3,3,0,0,0,0,0.060862367,0.518888097,1.030615137,0,0,0,0,0,0
Consignees,7,1,2,1,0,0,0,0,0.000769395,0.619047619,3.610940771,0,0,0,0,0,0
Consignees,7,1,3,3,0,0,0,0,0.042928284,1,3.177142691,0,0,0,0,0,0
Consignees,7,1,2,1,0,0,0,0,0.000412363,0.505840071,3.620070298,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.009789897,1,2.001991241,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.002178166,1,3.593303991,0,0,0,0,0,0
Consignees,7,1,2,2,0,0,0,0,0.013702948,0.513618677,1.456730228,0,0.202030509,0,0,0,0
Consignees,7,1,2,2,7,0,1,0,0.002296473,0.956650682,1.512300392,0,0,0,0,1,0
Consignees,7,1,2,2,0,0,0,0,0.019450862,0.390159378,3.460661013,0,1.010152545,0,0.167671501,0,0
Consignees,7,1,4,3,5,2,0.714285714,0.4,8.719183122,0.998785309,3.107978137,0.433012702,0.654653671,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.06336124,1,2.879940763,0,0,0,0.782321794,0,0
Consignees,7,2,2,4,0,0,0,0,0.00501051,0.997867385,2.091369008,0.433012702,0.654653671,0,0,0,0
Consignees,7,2,2,3,0,0,0,0,0.054763664,0.502879972,3.410137666,0.471404521,0.606091527,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.000208219,1,3.402634961,0,0,0,0,0,0
Consignees,7,1,3,3,3,3,0.428571429,1,0.008601706,1,1.266495776,0.471404521,1.010152545,0,0,0,0
Consignees,7,1,2,1,7,0,1,0,0.014447622,0.852595156,1.476671829,0,0.654653671,0,0,0,0
Consignees,7,1,2,2,4,2,0.571428571,0.5,0.01195146,0.756097556,1.689447222,0,0.24743583,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.000536793,1,1.212599816,0,0.202030509,1,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.067050012,1,3.441699976,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,NaN,NaN,1.852287507,0,0,NaN,0,0,0
Consignees,7,1,2,2,0,0,0,0,0.006215272,0,1.48599013,0,0.202030509,0,0.449280555,0,0
Consignees,7,1,1,1,0,0,0,0,0.017532815,1,1.72178129,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.021834595,1,1.205653587,0,1.010152545,0,0,0,0
Consignees,7,1,3,3,3,0,0.428571429,0,0.054688426,1,3.229878825,0,0.606091527,0,0.131235264,0,0
Consignees,7,1,1,1,0,0,0,0,0.004284089,1,3.526981391,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,6.74E-05,1,1.510553319,0,0.494871659,1,0,0,0
Consignees,7,1,2,1,0,0,0,0,0.01291076,0.666666667,1.460821251,0,0.606091527,0,0,0,0
Consignees,7,1,2,3,0,0,0,0,0.000911945,0,0.371351607,0,0.24743583,0,0,0,0
Consignees,7,1,1,2,3,0,0.428571429,0,0.000828403,0.091939771,1.249281242,0.346410162,0.654653671,0,0,0,0
Consignees,7,1,1,2,0,0,0,0,0.04429608,0.513083801,0.97788922,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.018427506,1,0.117276091,0,0,0,0,0,0
Consignees,7,1,1,1,2,0,0.285714286,0,0.006386096,1,3.234753447,0,0,0,0,1,0
Consignees,7,1,2,2,2,0,0.285714286,0,0.019385671,1,2.088679473,0,1.010152545,0,0,0,0
Consignees,7,1,1,2,2,0,0.285714286,0,0.069023929,0,0.072386605,0,0,0,0,0,0
Consignees,7,1,1,1,2,0,0.285714286,0,0.001983911,0,0.708037333,0,0.547101204,0,0,0,0
Consignees,7,2,1,1,2,0,0.285714286,0,0.147995443,1,3.073770142,0,1.010152545,0,0.1794028,0,0
Consignees,7,1,2,2,6,0,0.857142857,0,0.024255575,1,3.572290057,0.471404521,0.202030509,0,0,0,0
Consignees,7,1,1,1,1,0,0.142857143,0,0.047718177,0,1.406516884,0,0,0,0,0,0
Consignees,7,1,2,2,0,0,0,0,0.048802679,0.66666666,2.586119041,0,0,0,0,0,0
Consignees,7,1,3,2,0,0,0,0,0.097605361,0.666666667,3.447346549,0,0,0,0,0,0
Consignees,7,2,2,2,4,0,0.571428571,0,0.000434916,1,2.753308781,0,0.654653671,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.005587035,1,2.511950613,0,0,0,0,0,0
Consignees,7,2,3,3,1,0,0.142857143,0,0.006153316,0.917422063,1.230763481,0.384900179,0.547101204,0,0,0,0
Consignees,7,1,1,1,2,0,0.285714286,0,0.043419225,1,0.971578108,0,0.654653671,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,NaN,NaN,0.938798376,0,0,NaN,0,0,0
Consignees,7,1,1,1,2,0,0.285714286,0,0.152111353,1,1.19128875,0,0,0,0,0,0
Consignees,7,1,2,3,3,0,0.428571429,0,0.001561378,0.996508583,1.402444537,0.471404521,0.202030509,0,0,0,0
Consignees,7,2,2,2,2,0,0.285714286,0,0.00427871,0.355781446,2.519974812,0,0.202030509,0,0,0,0
Consignees,7,1,2,3,2,0,0.285714286,0,0.021497272,0.999519856,1.515035024,0,0.24743583,0,0,0,0
Consignees,7,1,3,2,2,0,0.285714286,0,1.302376035,1,1.58806806,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.021093686,1,1.024584741,0,0,0,0.40463299,0,0
Consignees,7,1,1,1,0,0,0,0,0.001481987,1,1.566029193,0,0,0,0,0,0
Consignees,7,2,2,2,0,0,0,0,0.011018591,1,3.196222003,0,0.989743319,0,0,0,0
Consignees,7,1,2,2,6,0,0.857142857,0,0.124526198,0.873569337,0.345411861,0.471404521,0.606091527,0,0,0,0
Consignees,7,1,1,3,2,0,0.285714286,0,8.07E-05,0.301636377,1.49155902,0.4,0.547101204,1,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.090013187,1,1.578997929,0,0.202030509,0,0,0,0
Consignees,7,1,3,3,2,0,0.285714286,0,0.019466261,1,2.554002496,0.346410162,0.494871659,0,0,0,0
Consignees,7,1,2,2,0,0,0,0,0.01580235,0.857142857,3.537741009,0.471404521,1.010152545,0,0,0,0
Consignees,7,1,2,2,0,0,0,0,0.066628944,1,1.20206768,0.471404521,0.606091527,0,0,0,0
Consignees,7,1,2,2,0,0,0,0,0.011981362,1,1.214672211,0,0,0,0,0,0
Consignees,7,1,3,3,0,0,0,0,0.033215502,0.595746116,1.355838295,0,0.547101204,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.000624366,1,1.467634503,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.003903026,1,0.849118095,0,0,0,0,0,0
Consignees,7,1,2,2,0,0,0,0,0.046552782,0,3.448449582,0.471404521,0.202030509,0,0,0,0
Consignees,7,2,4,4,0,0,0,0,0.010364194,0.849822519,2.504490779,0.346410162,0.494871659,0,0,1,1
Consignees,7,2,1,1,7,0,1,0,0.002688969,1,2.985946986,0,0,0,0,0,0
Consignees,7,1,1,1,0,0,0,0,0.012961654,0,1.280651541,0,0.202030509,0,0,0,0
Consignees,7,1,2,3,6,2,0.857142857,0.333333333,0.005272046,0.805653217,2.409544589,0.692820323,0.24743583,0,0,1,0
Consignees,6,1,2,2,0,0,0,0,0.03542713,1,1.431366719,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.067613884,1,3.439418176,0,0,0,0,0,0
Consignees,6,1,2,2,0,0,0,0,0.00197028,1,0.675248705,0,0.471404521,0,0,0,0
Consignees,6,1,2,2,0,0,0,0,0.053910079,1,2.564290393,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.005470161,1,2.744905694,0,0,0,0,0,0
Consignees,6,1,4,4,1,0,0.166666667,0,0.059902038,0.808267065,1.399335503,0.707106781,0.942809042,0,0,0,0
Consignees,6,2,2,2,2,2,0.333333333,1,0.082154743,1,3.393792175,0,0.471404521,0,0,0,0
Consignees,6,1,1,1,2,0,0.333333333,0,0.015000846,1,3.245132258,0,0,0,0,0,0
Consignees,6,2,2,2,0,0,0,0,0.016590381,1,1.584447127,0,0.471404521,0,0,0,0
Consignees,6,1,3,3,1,0,0.166666667,0,0.01708227,0.783248507,2.186319801,0.707106781,0.942809042,0,0,0,0
Consignees,6,1,2,2,4,0,0.666666667,0,0.07229319,0.786180952,2.881456544,0,0.942809042,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.004519097,1,1.561372637,0,0,0,0,0,0
Consignees,6,2,2,2,4,0,0.666666667,0,0.001203406,0.952026114,0.719229284,0,0.942809042,0,0,0,0
Consignees,6,2,1,1,0,0,0,0,0.045092025,1,2.801000598,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.021841199,1,2.655754611,0,0.942809042,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,4.36E-06,1,1.105084655,0,0,1,0,0,0
Consignees,6,1,1,1,4,0,0.666666667,0,2.86E-05,0,3.048492795,0,0,1,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.043750161,1,3.244042682,0,0,0,0,0,0
Consignees,6,1,1,1,6,0,1,0,0.009348007,1,1.480409955,0,0,0,0,1,0
Consignees,6,2,1,2,0,0,0,0,0.001389519,0,2.686692624,0.471404521,0.471404521,0,0,0,0
Consignees,6,1,2,2,6,2,1,0.333333333,0.010086782,0.870748245,1.334155579,0,0.384900179,0,0,1,0
Consignees,6,2,1,1,0,0,0,0,0.000576617,1,2.897189995,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,NaN,NaN,0,0,NaN,NaN,0,0,0
Consignees,6,1,1,1,2,0,0.333333333,0,0.001217089,0,1.211519307,0,0.384900179,0,0,0,0
Consignees,6,2,1,1,0,0,0,0,0.064432056,1,1.855000836,0,0,0,0.162434774,0,0
Consignees,6,1,1,1,0,0,0,0,0.004878783,1,0.966899372,0,0,0,0,0,0
Consignees,6,1,4,4,0,0,0,0,0.000408833,1,1.450864198,0.433012702,0.5,1,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.00099676,1,3.048175314,0,0,0,0.222969182,0,0
Consignees,6,1,1,1,0,0,0,0,0.054736848,1,2.168069293,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.030876464,1,0,0,0,0,0,0,0
Consignees,6,1,1,2,0,0,0,0,0.000575968,0,1.138785452,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.021086911,1,0.583761223,0,0,0,0,0,0
Consignees,6,2,2,2,0,0,0,0,0.013237086,1,3.595830918,0,0,0,0,0,0
Consignees,6,1,3,3,0,0,0,0,0.000207599,1,0.717196762,0.433012702,0.5,1,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.057356878,1,0.858812658,0,0.942809042,0,0,0,0
Consignees,6,1,3,3,2,2,0.333333333,1,0.03838909,1,0.779230212,0,0,0,0.310474264,0,0
Consignees,6,1,2,2,0,0,0,0,0.052632769,1,2.09663586,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.103136078,1,1.227193877,0,0,0,0,0,0
Consignees,6,1,1,2,2,0,0.333333333,0,0.002505227,0,1.114625855,0.471404521,0.471404521,0,0,0,0
Consignees,6,1,1,1,6,6,1,1,0.00087169,1,2.035713282,0,0,1,0,1,0
Consignees,6,1,2,2,0,0,0,0,0.018156993,0.038633787,3.18709536,0,0,0,0.614399757,0,0
Consignees,6,1,1,2,0,0,0,0,0.001223223,0.373303167,0.059789416,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.027739366,1,2.138984349,0,0,0,0,0,0
Consignees,6,2,1,1,0,0,0,0,0.01084174,1,2.451121461,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.006080916,1,0.990889752,0,0,0,0,0,0
Consignees,6,1,2,2,0,0,0,0,0.017122427,0.327825872,3.29413257,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.004007085,1,1.565317476,0,0.471404521,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.172182942,1,1.430398495,0,0,0,0.236321619,0,0
Consignees,6,1,2,2,3,3,0.5,1,0.102419542,1,1.339479643,0.471404521,0.942809042,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.091191544,0,1.291054495,0,0,0,0,0,0
Consignees,6,1,4,4,1,0,0.166666667,0,0.033420458,0.756756751,3.368581381,0.433012702,0.866025404,0,0,0,0
Consignees,6,1,1,1,2,0,0.333333333,0,0.077434861,1,1.391516111,0,0.471404521,0,0.146251041,0,0
Consignees,6,2,3,3,0,0,0,0,0.091636072,0.330341733,2.553654119,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.003772026,1,1.292713705,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.018772798,1,2.002725417,0,0,0,0,0,0
Consignees,6,1,2,1,0,0,0,0,0.001566847,0.158730159,1.357708968,0,0,0,0,0,0
Consignees,6,1,1,2,2,0,0.333333333,0,0.001193234,0,1.284949163,0.471404521,0.471404521,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.012116556,0,3.303698845,0,0,0,0,0,0
Consignees,6,1,2,3,2,0,0.333333333,0,0.001637827,0.150485437,0.772032045,0,0.5,0,0,0,0
Consignees,6,3,3,3,3,0,0.5,0,0.002056433,1,2.148311689,0,0.5,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.042175866,1,1.131639022,0,0,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.009172806,1,2.059515852,0,0,0,0,0,0
Consignees,6,1,1,1,6,6,1,1,0.007639549,1,3.590225124,0,0,0,0,0,0
Consignees,6,1,2,2,6,0,1,0,0.000796198,0,2.028646598,0,0.471404521,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.000616946,1,1.076362528,0,0.5,0,0,0,0
Consignees,6,1,1,1,4,0,0.666666667,0,0.000348676,1,1.26106869,0,0,1,0,1,0
Consignees,6,2,3,3,0,0,0,0,3.497759031,1,1.591229745,0,0,0,0.429955945,0,0
Consignees,6,1,1,1,0,0,0,0,0.016237435,1,3.447490209,0,0,0,0,0,0
Consignees,6,1,1,1,6,6,1,1,0.014024061,0,0.077078635,0,0,0,0,1,0
Consignees,6,1,1,1,2,0,0.333333333,0,NaN,NaN,1.209454211,0,0,NaN,0,0,0
Consignees,6,2,1,1,3,1,0.5,0.333333333,0.002083666,1,2.682863852,0,0,0,0.082831657,1,1
Consignees,6,1,1,1,5,0,0.833333333,0,0.001017871,1,0.424671428,0,0.384900179,0,0,1,0
Consignees,6,2,2,2,5,1,0.833333333,0.2,0.075701603,1,3.168164773,0,0.471404521,0,0,0,0
Consignees,6,1,1,1,0,0,0,0,0.0031828,1,2.559665354,0,0,0,0,0,0
Consignees,6,1,2,2,2,0,0.333333333,0,0.153304151,1,3.299850905,0,0,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.002306823,1,1.173078325,0,0,0,0,0,0
Consignees,5,1,1,1,5,5,1,1,0.007550659,1,1.177949067,0,0,0,0,0,0
Consignees,5,1,1,1,3,0,0.6,0,0.0115571,1,1.357580794,0,0.848528137,0,0.646487356,1,0
Consignees,5,2,1,1,5,0,1,0,0.006914915,1,3.314928394,0,0,0,0,0,0
Consignees,5,1,3,2,2,0,0.4,0,0.000473275,0.17866005,1.436187741,0.471404521,0.848528137,1,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.025463251,1,1.347725118,0,0,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.001950539,0,1.599817308,0,0,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.015407236,0,1.574001518,0,0,0,0,0,0
Consignees,5,1,1,1,5,0,1,0,0.005093449,1,2.503130594,0,0,0,0,0,0
Consignees,5,1,2,1,0,0,0,0,0.001272774,0.647058824,2.880235179,0,0.692820323,0,0,0,0
Consignees,5,2,1,1,5,0,1,0,0.062989067,1,1.211925277,0,0.848528137,0,0,0,0
Consignees,5,1,2,2,0,0,0,0,0.001505783,1,1.405530747,0,0.346410162,0,0,0,0
Consignees,5,2,1,1,0,0,0,0,0.15860938,1,2.677966668,0,0.848528137,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.113872921,0,1.308918524,0,0,0,0.375603971,0,0
Consignees,5,1,1,1,0,0,0,0,0.001711581,0,0.777418443,0,0,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.011709079,1,2.478860528,0,0,0,0,0,0
Consignees,5,2,1,1,0,0,0,0,0.039363034,1,2.750311984,0,0.282842712,0,0,0,0
Consignees,5,1,1,1,5,0,1,0,0.113872921,1,1.785795121,0,0,0,0,1,0
Consignees,5,1,1,1,0,0,0,0,0.000954977,1,1.571603193,0,0.282842712,1,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.000301595,1,1.893311409,0,0,1,0.639953626,0,0
Consignees,5,1,1,1,4,4,0.8,1,0.012915879,1,1.476479374,0,0,0,0,1,0
Consignees,5,1,1,1,3,3,0.6,1,0.002863648,1,1.447162261,0,0,0,0,1,0
Consignees,5,1,1,1,0,0,0,0,0.026886464,1,1.197392829,0,0,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.011007368,1,2.888034381,0,0,0,0.174716218,0,0
Consignees,5,1,1,1,3,0,0.6,0,0.001615788,1,2.402982821,0,0.692820323,0,0,0,0
Consignees,5,1,2,1,0,0,0,0,0.006576808,0.499999986,2.050672082,0,0.282842712,0,0,0,0
Consignees,5,2,1,1,3,0,0.6,0,0.005943339,1,1.453301122,0,0.848528137,0,0,0,0
Consignees,5,2,2,2,0,0,0,0,0.013649898,1,3.584722044,0,0.282842712,0,0,0,0
Consignees,5,1,1,1,5,0,1,0,0.102485632,1,1.079333552,0,0,0,0,1,0
Consignees,5,1,3,3,1,0,0.2,0,0.068247839,0.634037816,1.079333552,0,0,0,0,0,0
Consignees,5,1,2,2,0,0,0,0,0.007153732,0.331648771,3.340062891,0,0,0,0,0,0
Consignees,5,1,2,1,4,0,0.8,0,4.40E-06,0.675356835,0,0,0,1,0,0,0
Consignees,5,1,1,1,2,0,0.4,0,0.003153775,1,2.542923986,0,0.282842712,0,0,0,0
Consignees,5,1,2,2,4,0,0.8,0,0.099443485,0.215480255,0.733708163,0,0.848528137,0,0,0,0
Consignees,5,2,1,2,1,0,0.2,0,0.010069735,0,2.03892515,0.471404521,0.848528137,0,0,0,0
Consignees,5,2,1,1,0,0,0,0,7.46E-05,0,2.394997136,0,0,1,0,0,0
Consignees,5,2,1,1,0,0,0,0,0.001299688,1,1.197371557,0,0.848528137,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.005830531,1,1.314198397,0,0,0,0,0,0
Consignees,5,2,2,2,1,0,0.2,0,0.010007274,0.293710948,2.196827446,0,0.848528137,0,0,0,0
Consignees,5,1,2,1,0,0,0,0,0.00806233,1,2.120383112,0,0,0,0,0,0
Consignees,5,2,1,1,0,0,0,0,0.001784592,1,1.368292275,0,0.346410162,0,0,0,0
Consignees,5,2,2,2,0,0,0,0,0.000103844,1,3.235687282,0,0.282842712,1,0,0,0
Consignees,5,1,1,1,5,4,1,0.8,0.03023753,1,0.979163816,0,0.848528137,0,0,0,0
Consignees,5,2,2,2,0,0,0,0,0.049003548,1,3.0068037,0,0.282842712,0,0,0,0
Consignees,5,4,2,2,0,0,0,0,0.113834964,1,3.05008192,0,0,0,0,0,0
Consignees,5,2,1,2,2,0,0.4,0,68.29140081,0.001386976,2.090365425,0,0.848528137,0,0,0,0
Consignees,5,2,2,2,0,0,0,0,0.041018647,1,3.185877319,0,0.282842712,0,0,0,0
Consignees,5,1,1,1,0,0,0,0,0.067050012,1,3.50049524,0,0,0,0,0,0
Consignees,5,1,1,1,5,0,1,0,0.005991704,0,1.325552155,0,0,0,0,1,0
Consignees,5,1,1,1,0,0,0,0,0.104383511,1,3.324367549,0,0,0,0,0,0
Consignees,5,1,2,2,0,0,0,0,0.045549171,0.5,3.593536056,0,0,0,0,0,0
