"","Consignees","Number.of.shipments","Number.of.US.ports","Number.of.shippers","Number.of.manufacturers","Number.of.sampled","Number.of.refused","Fraction.of.sampled","Fraction.of.refused.out.of.sampled","Normalized.weight","Fraction.of.weight.of.shipment.where.manufacturer.is.also.shipper","log.distance.consignee.US.port","coef.var.number.of.manufacturers.per.year","coef.var.number.of.shipments.per.year","total.weight.below.10.","Product.diversity","Inspected","Inspection.outcome","inspection_score","risk_score"
"1903","Consignees",3,1,2,1,0,0,0,0,7.06e-05,0,1.551307734,0,0.471404521,1,0,0,0,0.33029405607781,0.761942390943665
"1904","Consignees",3,1,2,2,0,0,0,0,0.000827388,0,1.240298086,0,0,1,0,0,0,0.211462082124085,0.625767493379316
"1905","Consignees",3,1,1,1,0,0,0,0,0.02068852,1,0,0,0,0,0,0,0,0.0735800744283231,0.0564030325245853
"1906","Consignees",3,1,1,1,0,0,0,0,0.004309775,1,0.83073407,0,0.471404521,0,0,0,0,0.0678982886226549,0.292364581588873
"1907","Consignees",3,1,2,2,0,0,0,0,0.056145384,1,2.276957631,0,0,0,0,0,0,0.0332731727613135,0.473623529078756
"1908","Consignees",3,1,1,1,0,0,0,0,0.009367264,1,0.825711257,0,0,0,0,0,0,0.067250321826232,0.190646355681525
"1909","Consignees",3,1,1,1,0,0,0,0,1.056322456,1,1.143103925,0,0,0,0,0,0,0.618060113878304,0.270129373448359
"1910","Consignees",3,1,1,1,0,0,0,0,0.046401686,1,0.947429078,0,0,0,0.127469267,0,0,0.0720550099891898,0.287643601840682
"1911","Consignees",3,1,1,1,0,0,0,0,0.111342413,0,1.468054072,0,0,0,0,0,0,0.246122670662602,0.705002086037238
"1912","Consignees",3,1,2,2,0,0,0,0,0.012565676,1,1.41464274,0,0.471404521,0,0,0,0,0.0321636506120838,0.393425757730528
"1913","Consignees",3,1,1,2,1,0,0.333333333,0,0.002773836,0,3.602216822,0,0.471404521,0,0,0,0,0.183974663058446,0.830929682107048
"1914","Consignees",3,1,1,1,0,0,0,0,0.009664901,1,1.453547046,0,0,0,0,0,0,0.0650264990292381,0.345237328229381
"1915","Consignees",3,1,2,2,1,0,0.333333333,0,0.037968184,0.000277705,1.458473007,0,0,0,0,0,0,0.223366266378559,0.677133873800097
"1916","Consignees",3,2,1,2,2,0,0.666666667,0,0.017623957,1,2.752589141,0,0.471404521,0,0,1,0,0.229338060960486,0.617771365247815
"1917","Consignees",3,1,1,1,2,0,0.666666667,0,0.01549937,1,1.684047061,0,0,0,0,1,0,0.302948831966506,0.33558279152988
"1918","Consignees",3,2,1,1,2,2,0.666666667,1,0.021664537,0,2.45395815,0,0,0,0,1,0,0.631121777727494,0.853523906863095
"1919","Consignees",3,1,2,2,0,0,0,0,0.013201004,1,1.46337822,0,0.471404521,0,0.140918705,0,0,0.0314524252373092,0.474112900691877
"1920","Consignees",3,1,1,1,3,3,1,1,0.002279789,1,0.750622157,0,0,1,0,0,0,0.603806808713484,0.04933745180566
"1921","Consignees",3,1,2,2,0,0,0,0,0.112327771,1,0.533204149,0.471404521,0.471404521,0,0,0,0,0.0965763580216966,0.218619117298781
"1922","Consignees",3,1,3,3,0,0,0,0,0.035003247,1,0.533204149,0.471404521,0.471404521,0,0,0,0,0.0417697022109511,0.181873536541812
"1923","Consignees",3,1,1,2,0,0,0,0,7.47e-05,0,2.245702993,0,0.471404521,1,0,0,0,0.201858411202591,0.782902545857619
"1924","Consignees",3,1,1,2,3,0,1,0,0.157375064,0.333333333,3.002367564,0,0.471404521,0,0,0,0,0.567636025983409,0.704460525193441
"1925","Consignees",3,2,1,1,0,0,0,0,0.066226417,1,1.92864737,0,0.471404521,0,0.329792948,0,0,0.121935652356425,0.709862933654513
"1926","Consignees",3,1,1,1,0,0,0,0,0.008536073,1,2.285555951,0,0,0,0,0,0,0.0627498625265711,0.497927236596154
"1927","Consignees",3,2,1,1,0,0,0,0,0.071798559,1,1.182519857,0,0.471404521,0,0,0,0,0.132560189256479,0.532721420648035
"1928","Consignees",3,1,1,1,0,0,0,0,0.036903883,1,0,0,0,0,0,0,0,0.0768846087776269,0.0564003097633212
"1929","Consignees",3,1,2,1,0,0,0,0,0.005061256,1,1.89417477,0,0,0,0,0,0,0.0630066322061263,0.438947542847772
"1930","Consignees",3,1,2,1,0,0,0,0,0.00074295,1,0.730408133,0,0,1,0,0,0,0.164503082772157,0.108857674944998
"1931","Consignees",3,1,1,1,3,3,1,1,0.00201443,0,2.419525717,0,0,1,0,0,0,0.823738133739794,0.729567284628286
"1932","Consignees",3,1,1,1,0,0,0,0,0.000387642,1,1.222267374,0,0.471404521,0,0,0,0,0.0656634537769582,0.388174730437631
"1933","Consignees",3,1,1,1,2,0,0.666666667,0,0.053961586,1,1.379953316,0,0.471404521,0,0,0,0,0.325716345250799,0.360259932455077
"1934","Consignees",3,1,1,1,0,0,0,0,0.004519097,1,3.354132748,0,0,0,0,0,0,0.0607260497917012,0.574266506141128
"1935","Consignees",3,1,2,2,0,0,0,0,0.011519933,1,3.350431087,0,0,0,0.263609228,0,0,0.0269894239298147,0.617012402342672
"1936","Consignees",3,1,3,3,1,1,0.333333333,1,0.06271125,1,1.325013421,0.471404521,0.471404521,0,0,1,0,0.0929767087715846,0.293989432201607
"1937","Consignees",3,1,1,1,3,0,1,0,0.035026127,1,2.697859054,0,0,0,0,1,0,0.503969755470743,0.490144497595683
"1938","Consignees",3,1,1,1,0,0,0,0,5.144127191,1,3.189110905,0,0,0,0.213584911,0,0,0.999995521422314,0.599962729640266
"1939","Consignees",3,1,1,1,3,1,1,0.333333333,0.012427518,1,3.441872307,0,0,0,0,0,0,0.462155506888051,0.54803096667411
"1940","Consignees",3,1,1,1,3,0,1,0,0.092728736,1,2.948655689,0,0,0,0,0,0,0.537900142653465,0.516425271604256
"1941","Consignees",3,2,2,2,2,0,0.666666667,0,0.000698079,0,2.558999988,0,0.471404521,1,0,0,0,0.543408571283528,0.857023472028034
"1942","Consignees",3,1,1,2,3,3,1,1,0.117452815,0.333903134,0.729768412,0,0.471404521,0,0,0,0,0.566352957545703,0.43172928764979
"1943","Consignees",3,1,1,1,2,0,0.666666667,0,0.014913181,1,1.601969069,0,0,0,0,0,0,0.303865858258832,0.316698402534611
"1944","Consignees",3,1,1,2,0,0,0,0,0.024034229,0.333333333,3.539691283,0.471404521,0.471404521,0,0,0,0,0.125932398554461,0.755038272924717
"1945","Consignees",3,1,1,1,0,0,0,0,0.003916551,0,1.088745351,0,0,0,0,0,0,0.194889793676275,0.676114184289601
"1946","Consignees",3,1,1,1,0,0,0,0,0.028531919,1,3.215508342,0,0,0,0,0,0,0.064921793714174,0.568384177429905
"1947","Consignees",3,1,1,1,0,0,0,0,0.018430958,0,2.063598836,0,0,0,0,0,0,0.19096744071732,0.73267914973075
"1948","Consignees",3,1,1,1,0,0,0,0,0.009432314,0,0.726038846,0,0,0,0,0,0,0.202749713264037,0.632383379847635
"1949","Consignees",3,1,1,1,2,0,0.666666667,0,0.002663414,1,1.49659906,0,0,0,0,0,0,0.298260957533595,0.292018257065034
"1950","Consignees",3,1,1,1,0,0,0,0,0.002439932,1,1.662727829,0,0,1,0,0,0,0.156576818282988,0.319817806664265
"1951","Consignees",3,1,3,3,0,0,0,0,0.102630221,1,1.983280372,0,0,0,0,0,0,0.0189271317008928,0.388436859168589
"1952","Consignees",3,1,2,2,0,0,0,0,0.021276915,1,3.112634087,0,0,0,0,0,0,0.0292370516871414,0.554609191715895
"1953","Consignees",3,1,2,2,0,0,0,0,9.06e-05,0.328947368,1.278976122,0,0.471404521,1,0,0,0,0.16787474477651,0.586021325569623
"1954","Consignees",3,1,1,1,0,0,0,0,8.27e-05,1,0,0,0,0,0,0,0,0.0695689140102912,0.056406689343304
"1955","Consignees",3,2,2,2,0,0,0,0,0.013209304,1,2.573986944,0,0.471404521,0,0,0,0,0.0569969945991487,0.628642822031173
"1956","Consignees",3,1,1,1,2,0,0.666666667,0,0.027646438,1,2.087368485,0,0,0,0,0,0,0.304313832286365,0.420197767575628
"1957","Consignees",3,1,1,1,0,0,0,0,0.036439337,1,2.571238375,0,0,0,0,0,0,0.0671423418237153,0.527619953945349
"1958","Consignees",3,1,1,1,0,0,0,0,0.073068458,1,3.38254742,0,0,0,0,0,0,0.0730446199354334,0.57531032021474
"1959","Consignees",2,1,1,1,0,0,0,0,0.016370884,1,3.520009549,0,0,0,0,0,0,0.0626183408562706,0.580416879416938
"1960","Consignees",2,1,1,1,0,0,0,0,0.000581109,0,2.730919259,0,0,1,0,0,0,0.316835937594002,0.73319774037778
"1961","Consignees",2,1,1,1,2,0,1,0,0.000929774,1,1.429659891,0,0,1,0,1,0,0.621490516033845,0.178111463036543
"1962","Consignees",2,1,1,1,2,2,1,1,0.000424589,1,0.693390196,0,0,1,0,1,0,0.6040086177891,0.0451003026975105
"1963","Consignees",2,1,1,1,0,0,0,0,0.108210908,1,1.526234498,0,0,0,0,0,0,0.0844517735039704,0.362515069629757
"1964","Consignees",2,1,1,1,0,0,0,0,0.102801944,1,2.972709527,0,0,0,0,0,0,0.07951756264543,0.556044960930606
"1966","Consignees",2,2,1,1,0,0,0,0,0.026101489,1,2.283635308,0,0,0,0,0,0,0.112442033112636,0.583370033845515
"1967","Consignees",2,1,1,1,0,0,0,0,0.115481538,0,1.456119237,0,0,0,0,0,0,0.248673326112987,0.704259950595622
"1968","Consignees",2,1,2,1,0,0,0,0,0.052191756,0.606060588,2.478007314,0,0,0,0,0,0,0.107101731874389,0.597513440450637
"1969","Consignees",2,1,1,1,0,0,0,0,0.001339963,1,3.183804767,0,0,0,0,0,0,0.0603276133699542,0.566967304453838
"1970","Consignees",2,1,1,1,0,0,0,0,0.052191759,0,2.110925969,0,0,0,0,0,0,0.206771788965786,0.734249502645792
"1971","Consignees",2,1,2,2,0,0,0,0,0.050619281,1,3.446508942,0,0,0,0,0,0,0.0314133102708204,0.571213408807127
"1972","Consignees",2,2,1,1,0,0,0,0,0.164471424,1,0,0,0,0,0,0,0,0.16939914059013,0.18899412061497
"1973","Consignees",2,1,1,1,0,0,0,0,0.443243516,1,1.087952544,0,0,0,0,0,0,0.200233379225447,0.255160871086719
"1974","Consignees",2,2,1,1,0,0,0,0,47.58978098,1,2.935669003,0,0,0,0.074010222,0,0,1,0.517528683479876
"1975","Consignees",2,2,1,1,0,0,0,0,0.019779376,1,2.493974775,0,0,0,0,0,0,0.110258728959682,0.594721523282753
"1977","Consignees",2,1,1,1,0,0,0,0,0.000119321,1,1.761785911,0,0,1,0,0,0,0.155095075492041,0.343682199060336
"1978","Consignees",2,1,1,1,0,0,0,0,2.33e-05,1,1.067224439,0,0,1,0,0,0,0.160972643649247,0.174735833031162
"1979","Consignees",2,2,2,2,0,0,0,0,9.26e-05,0.30941704,2.498702326,0,0,1,0,0,0,0.218057458967212,0.708685789246882
"1980","Consignees",2,1,2,2,0,0,0,0,5.27e-05,1,3.475243845,0,0,1,0,0,0,0.0824509030266021,0.554725587181616
"1981","Consignees",2,1,1,1,2,0,1,0,0.000523014,0,2.105122087,0,0,1,0,0,0,0.861566364994179,0.680659127414389
"1982","Consignees",2,2,2,2,1,0,0.5,0,0.000172094,1,3.198178393,0,0,1,0,1,0,0.277918126818852,0.586122510769894
"1984","Consignees",2,1,2,2,1,0,0.5,0,0.024864978,0.5,0.595459858,0,0,0,0,0,0,0.204575035945265,0.259027147603589
"1985","Consignees",2,1,1,1,0,0,0,0,0.063260732,1,1.400572966,0,0,0,0,0,0,0.0753533015209269,0.332549373080503
"1986","Consignees",2,1,1,1,0,0,0,0,0.109136769,0,2.685700696,0,0,0,0,0,0,0.230614760739575,0.750964329403313
"1987","Consignees",2,1,1,1,0,0,0,0,0.001524829,1,1.140672311,0,0,1,0,0,0,0.160761186832447,0.191431925537029
"1988","Consignees",2,1,1,1,2,0,1,0,0.001244869,0,3.369478714,0,0,0,0.272778208,0,0,0.745448599966204,0.867966179463396
"1989","Consignees",2,1,1,1,0,0,0,0,0.012992406,1,2.08179172,0,0,0,0,0,0,0.0639386878695747,0.470149012801325
"1990","Consignees",2,1,1,1,0,0,0,0,0.117427151,1,2.857469789,0,0,0,0,0,0,0.0828363687919697,0.54908165578497
"1991","Consignees",2,1,1,1,0,0,0,0,0.028221316,1,3.339827596,0,0,0,0,0,0,0.0647705606290258,0.573669419174716
"1992","Consignees",2,1,1,1,0,0,0,0,0.004092949,1,1.357580794,0,0,0,0,0,0,0.0643498303737396,0.321920374241961
"1993","Consignees",2,1,1,1,0,0,0,0,0.009282868,0,0.407116458,0,0,0,0,0,0,0.20781646026759,0.5762016658287
"1994","Consignees",2,2,1,2,0,0,0,0,0.188678652,1,3.298714323,0,0,0,0,0,0,0.0824445397785494,0.616327458133516
"1996","Consignees",2,1,1,1,0,0,0,0,0.003564453,1,1.72064209,0,0,0,0,0,0,0.063191687687746,0.405191639243187
"1997","Consignees",2,1,2,2,0,0,0,0,0.085595757,1,2.456715659,0,0,0,0,0,0,0.0357973122806772,0.497906156565586
"1998","Consignees",2,1,1,1,0,0,0,0,0.00417714,1,1.887496526,0,0,0,0,0,0,0.0628714574986257,0.43773381648675
"2000","Consignees",2,1,1,1,0,0,0,0,0.030457459,0,0.858812658,0,0,0,0,0,0,0.211371680660997,0.650600555077242
"2001","Consignees",2,1,1,1,0,0,0,0,8.37e-05,1,3.563074739,0,0,1,0,0,0,0.144782691898993,0.567186231922785
"2002","Consignees",2,1,1,1,0,0,0,0,0.007175342,1,1.227049903,0,0,0,0,0,0,0.0653288601895287,0.289383077587686
"2003","Consignees",2,1,1,1,0,0,0,0,1.19e-05,1,1.659042424,0,0,1,0,0,0,0.155862336954623,0.318912337013529
"2004","Consignees",2,1,1,1,0,0,0,0,0.002348346,1,1.559907641,0,0,1,0.051520502,0,0,0.15664535655817,0.321339506185221
"2005","Consignees",2,1,1,1,2,0,1,0,0.000743819,1,1.308224387,0,0,1,0,0,0,0.624607331659622,0.153615681123855
"2006","Consignees",2,1,1,1,2,0,1,0,0.001577991,1,1.592476893,0,0,1,0.239272944,1,0,0.597384803540126,0.331565926135292
"2007","Consignees",2,1,1,2,0,0,0,0,0.063495791,0.496644295,0.914830228,0,0,0,0,0,0,0.0648559238726579,0.392407105264128
"2008","Consignees",2,1,1,1,2,0,1,0,0.002426973,1,1.513741335,0,0,1,0,0,0,0.620223909821562,0.195941699344259
"2009","Consignees",2,1,1,1,0,0,0,0,0.017331876,1,2.45500361,0,0,0,0,0,0,0.0639520851424525,0.516699028312835
"2010","Consignees",2,1,1,1,2,0,1,0,0.010872838,1,1.311821617,0,0,0,0,0,0,0.524654566511407,0.22081153776706
"2011","Consignees",2,1,1,1,2,0,1,0,4.35e-06,0,1.141939561,0,0,1,0,1,0,0.881113915919018,0.560380323946237
"2012","Consignees",2,1,1,1,2,0,1,0,0.005366662,0,1.411500333,0,0,0,0,0,0,0.827824503116691,0.656679940195259
"2013","Consignees",2,1,2,2,0,0,0,0,0.044404034,1,1.35966828,0,0,0,0,0,0,0.033908774607796,0.281273963166786
"2014","Consignees",2,1,1,1,0,0,0,0,0.001673645,0,0.789358422,0,0,1,0,0,0,0.345484164549293,0.581238793571194
"2015","Consignees",2,1,1,1,0,0,0,0,0.001348608,1,3.441680743,0,0,0,0,0,0,0.0601520780447729,0.577625835822949
"2016","Consignees",2,1,1,1,2,0,1,0,0.08522902,1,1.561847661,0,0,0,0,0,0,0.57355793670573,0.277488221593967
"2017","Consignees",2,1,1,1,0,0,0,0,0.000657631,0,1.476345841,0,0,1,0,0,0,0.333567166041168,0.672591919439955
"2018","Consignees",2,1,1,1,0,0,0,0,0.078153682,1,3.36356731,0,0,0,0,0,0,0.0740588018351459,0.574562438921897
"2019","Consignees",2,1,1,1,1,1,0.5,1,0.005932361,1,1.037333352,0,0,0,0,1,0,0.206657665175213,0.153239750366653
"2020","Consignees",2,1,1,1,0,0,0,0,1.14e-05,1,0.351555685,0,0,1,0,0,0,0.168340465925258,0.0593253192152012
"2021","Consignees",2,1,1,1,2,0,1,0,0.182746033,1,1.304811388,0,0,0,0,0,0,0.655004692648369,0.21953123597662
"2022","Consignees",2,1,1,1,0,0,0,0,0.051875444,1,1.037895782,0,0,0,0,0,0,0.0745032994675296,0.241934162570783
"2023","Consignees",2,1,1,1,0,0,0,0,0.000132008,1,1.324309409,0,0,0,0,0,0,0.0637661843900334,0.313688916296756
"2024","Consignees",2,1,1,1,2,0,1,0,0.000512272,1,1.745539173,0,0,1,0,0,0,0.612882920274699,0.24752966070195
"2025","Consignees",2,1,2,2,0,0,0,0,2e-05,1,1.724675902,0,0,1,0,0,0,0.0902269911274213,0.294459170578679
"2026","Consignees",2,1,1,1,2,0,1,0,0.030397751,1,2.714236643,0,0,0,0,0,0,0.500302409719332,0.492091857067835
"2027","Consignees",2,1,1,1,2,0,1,0,0.035977379,1,2.520163846,0,0,0,0,0,0,0.509216761197619,0.466723476766083
"2028","Consignees",2,1,2,2,0,0,0,0,0.131250482,0.590909085,3.189492191,0,0,0,0,0,0,0.0614602600616265,0.622129926591718
"2030","Consignees",2,1,2,1,0,0,0,0,0.028115882,0,2.970037054,0,0,0,0,0,0,0.188771946813835,0.758098017398262
"2031","Consignees",2,1,1,1,0,0,0,0,0.002367473,0,2.183647624,0,0,1,0,0,0,0.324405216250897,0.714558242594984
"2032","Consignees",2,1,1,1,0,0,0,0,0.0302671,0,1.282669833,0,0,0,0,0,0,0.205275856972026,0.692590379193829
"2034","Consignees",2,1,1,1,2,0,1,0,0.001450619,1,0.387238522,0,0,0,0,0,0,0.546145494929454,0.0636568147206537
"2035","Consignees",2,1,1,1,0,0,0,0,0.036732162,1,1.232584535,0,0,0,0,0,0,0.07075937336675,0.290829912216639
"2036","Consignees",2,1,1,1,0,0,0,0,3.95e-05,1,3.595821387,0,0,1,0,0,0,0.144642061609764,0.568606356230414
"2038","Consignees",2,1,1,1,0,0,0,0,0.060352646,1,3.271128432,0,0,0,0,0,0,0.0706856884364453,0.570787351815247
"2039","Consignees",2,2,1,1,0,0,0,0,0.025533076,1,3.387334056,0,0,0,0,0,0,0.110162579058899,0.623166617748577
"2040","Consignees",2,1,1,1,2,0,1,0,0.002905847,1,1.184370491,0,0,0,0,0,0,0.522394304325891,0.193005429463466
"2041","Consignees",2,1,1,1,0,0,0,0,0.015344922,1,1.07027628,0,0,0,0,0,0,0.0673701531328432,0.249953944510802
"2042","Consignees",2,1,1,1,0,0,0,0,0.000929774,1,0,0,0,1,0,0,0,0.172768603372573,0.0332559534388196
"2043","Consignees",2,1,1,1,0,0,0,0,0.000453247,1,0,0,0,1,0,0,0,0.172611169399009,0.0332559831046031
"2044","Consignees",2,1,1,1,2,0,1,0,0.001232831,0,0,0,0,1,0,0,0,0.898561434145094,0.281365403940231
"2045","Consignees",2,1,1,1,0,0,0,0,0.019025338,1,0,0,0,0,0,0,0,0.0732486012516217,0.0564033195136335
"2046","Consignees",2,1,1,1,2,0,1,0,0.157822742,1,1.273370905,0,0,0,0,1,0,0.63766646464262,0.212535562983636
"2047","Consignees",2,1,1,1,0,0,0,0,0.000875,0,0.7285139,0,0,1,0,0,0,0.346134367768552,0.569356493594673
"2048","Consignees",2,1,1,1,0,0,0,0,0.002417316,1,1.456411701,0,0,1,0,0,0,0.158256746846583,0.268497899793583
"2050","Consignees",2,1,1,1,2,0,1,0,0.033210347,1,3.576821042,0,0,0,0,1,0,0.482345414813317,0.557731891823421
"2051","Consignees",2,1,1,1,0,0,0,0,0.014222151,1,-0.026507162,0,0,0,0,0,0,0.072456233015887,0.054040229684814
"2052","Consignees",2,1,1,1,0,0,0,0,45.52708728,1,0.238044812,0,0,0,0,0,0,1,0.152124627832196
"2053","Consignees",2,1,1,1,0,0,0,0,0.161080139,1,1.263921937,0,0,0,0,0,0,0.0983413043228164,0.298924304650682
"2054","Consignees",2,1,1,1,0,0,0,0,0.078415226,0,3.366377245,0,0,0,0,0,0,0.210214484442333,0.766842059342263
"2055","Consignees",2,1,1,1,1,0,0.5,0,0.000137986,1,1.170592959,0,0,1,0,0,0,0.356061271370435,0.15967687841424
"2056","Consignees",2,1,1,1,0,0,0,0,0.010827562,1,0.205612407,0,0,0,0.22097237,0,0,0.0677210917789249,0.159675907945102
"2058","Consignees",2,1,1,1,0,0,0,0,0.00095198,0,1.354612719,0,0,1,0,0,0,0.335622429915888,0.661321198642646
"2059","Consignees",2,1,2,1,0,0,0,0,0.001729331,1,1.078685015,0,0,0,0,0,0,0.0648902088148164,0.252035227897944
"2060","Consignees",2,1,2,1,0,0,0,0,0.037341404,0.535294116,3.238765347,0,0,0,0.039678601,0,0,0.108293800999797,0.648060633123119
"2061","Consignees",2,1,1,1,2,0,1,0,0.039362234,1,0,0,0,0,0,0,0,0.588477099052984,0.0340094648363168
"2062","Consignees",2,1,1,2,0,0,0,0,5.55e-06,0.5,1.490823248,0,0,1,0,0,0,0.140682766400264,0.448927361246921
"2063","Consignees",2,1,2,2,0,0,0,0,0.037293146,1,1.903619492,0,0,0,0,0,0,0.0321830169270047,0.407689256532561
"2064","Consignees",2,1,2,2,0,0,0,0,0.00026041,0,2.173500764,0,0,1,0,0,0,0.199698990327876,0.705835617091048
"2065","Consignees",2,1,1,1,0,0,0,0,0.028970852,1,1.61352355,0,0,0,0.154412847,0,0,0.0660533957444035,0.454245892529034
"2066","Consignees",2,1,1,1,0,0,0,0,0.002635864,0,1.863333831,0,0,0,0,0,0,0.185522879097233,0.725060750126207
"2067","Consignees",2,1,2,2,0,0,0,0,0.000924688,1,1.377491345,0,0,1,0,0,0,0.0924708427580685,0.209182213177722
"2068","Consignees",2,1,2,2,0,0,0,0,0.101410165,0.499064256,3.339827596,0,0,0,0,0,0,0.0624065676057793,0.642748184801395
"2069","Consignees",2,1,1,1,0,0,0,0,0.110077159,0,3.447712846,0,0,0,0,0,0,0.225485878099893,0.7685029075222
"2070","Consignees",2,2,1,1,0,0,0,0,2.19e-06,1,3.073680352,0,0,1,0,0,0,0.212541945066158,0.602094790933282
"2071","Consignees",2,1,1,1,2,0,1,0,0.032267457,1,0.748455911,0,0,0,0,1,0,0.558700903665015,0.110618569186674
"2072","Consignees",2,1,2,2,0,0,0,0,0.026426741,1,3.542123642,0,0,0,0,0,0,0.0293043790939924,0.575117476271847
"2073","Consignees",2,1,1,1,0,0,0,0,2.7e-05,0,1.67095164,0,0,1,0.118051188,0,0,0.325254691032511,0.744297477139637
"2074","Consignees",2,1,1,1,0,0,0,0,0.000389452,1,1.420041682,0,0,1,0,0,0,0.157937524872933,0.259383719344781
"2075","Consignees",2,1,1,1,2,0,1,0,0.113872921,1,1.305644264,0,0,0,0,0,0,0.603558696033482,0.219604970014753
"2077","Consignees",2,2,1,1,0,0,0,0,0.029315304,1,2.756811112,0,0,0,0,0,0,0.112125425935661,0.605617915017451
"2078","Consignees",2,1,2,2,1,1,0.5,1,0.001110995,0.555555556,1.209763626,0,0,1,0,0,0,0.296975770946761,0.259767523670394
"2079","Consignees",2,1,1,1,0,0,0,0,0.087718362,1,1.167303873,0,0,0,0,0,0,0.0814292247024518,0.27448501496091
"2080","Consignees",2,1,1,1,0,0,0,0,0.04796897,1,2.567556306,0,0,0,0,0,0,0.0692695164068165,0.527287426239311
"2081","Consignees",2,1,1,1,2,0,1,0,0.0110153,1,1.685569804,0,0,0,0,1,0,0.513813437458473,0.305424181300788
"2082","Consignees",2,1,1,1,0,0,0,0,0.018507448,1,3.12011837,0,0,0,0,0,0,0.0632665850239812,0.563914526104229
"2083","Consignees",2,1,1,1,0,0,0,0,0.113872921,1,1.667964164,0,0,0,0,0,0,0.0851840367228301,0.394198961372437
"2084","Consignees",2,1,1,1,0,0,0,0,0.000380034,1,1.54501432,0,0,1,0,0,0,0.156892702296688,0.290681492421582
"2085","Consignees",2,1,1,1,0,0,0,0,0.013043291,1,1.835128525,0,0,0,0,0,0,0.0645378836898787,0.427985335626238
"2087","Consignees",2,1,1,1,0,0,0,0,0.043986708,1,3.312595508,0,0,0,0,0,0,0.0676085208168185,0.572544090647981
"2088","Consignees",2,1,1,1,2,0,1,0,0.003320968,1,1.46885628,0,0,0,0,0,0,0.514280097237253,0.256141018989608
"2089","Consignees",2,1,2,2,0,0,0,0,0.048021628,0.478185244,3.441748193,0,0,0,0,0,0,0.0551097160588605,0.649319770003358
"2090","Consignees",2,1,1,1,2,0,1,0,0.00037287,1,1.174620382,0,0,1,0,0,0,0.627941824451006,0.128775756712843
"2091","Consignees",2,1,1,1,0,0,0,0,0.003500072,1,1.384041512,0,0,1,0,0,0,0.159209148847117,0.250394592308429
"2092","Consignees",2,1,1,1,0,0,0,0,0.06035265,1,0.932964556,0,0,0,0.176247201,0,0,0.0742184878856946,0.311471726285333
"2093","Consignees",2,2,2,2,0,0,0,0,0.01229479,1,3.348697187,0,0,0,0.247059284,0,0,0.05167207417331,0.66712635688507
"2094","Consignees",2,1,1,1,0,0,0,0,0.019370284,1,0,0,0,0,0,0,0,0.0733172363605032,0.0564032598737717
"2095","Consignees",2,1,2,2,0,0,0,0,0.0342166,0.468438539,3.290627364,0,0,0,0,0,0,0.0539067305819315,0.647211569716035
"2096","Consignees",2,1,1,1,0,0,0,0,0.012050927,1,3.294645357,0,0,0,0,0,0,0.0620237240072048,0.571832301929605
"2097","Consignees",2,1,1,1,2,0,1,0,0.13191867,1,3.4437995,0,0,0,0,0,0,0.551383358142714,0.551000217792634
"2098","Consignees",2,1,1,1,2,0,1,0,0.143182343,1,1.159143087,0,0,0,0,0,0,0.630525072730347,0.187800695046568
"2099","Consignees",2,2,2,2,0,0,0,0,0.084191217,1,3.292618509,0,0,0,0,0,0,0.0641813318582812,0.61629147728564
"2100","Consignees",2,1,1,2,0,0,0,0,0.000311746,0,1.319600973,0,0,1,0,0,0,0.210203141698897,0.636445540735988
"2101","Consignees",2,1,1,1,0,0,0,0,0.005444023,1,3.444705235,0,0,0,0,0,0,0.0608247785938968,0.57773318670068
"2102","Consignees",2,1,1,1,2,0,1,0,0.003122367,1,1.381508033,0,0,1,0,1,0,0.624194723599981,0.168206784951752
"2103","Consignees",2,1,1,1,0,0,0,0,0.113872921,0,1.291778894,0,0,0,0,0,0,0.250288206211718,0.693090799767303
"2104","Consignees",2,1,1,1,0,0,0,0,0.01909098,1,2.708459808,0,0,0,0,0,0,0.06385413131786,0.538812924932992
"2105","Consignees",2,1,1,1,0,0,0,0,0.012925837,1,1.618359274,0,0,0,0.107506441,0,0,0.0637809820460991,0.433873203125487
"2106","Consignees",2,1,1,1,1,1,0.5,1,4.65e-06,0,1.569756086,0,0,1,0,0,0,0.583965260101131,0.671244070321056
"2107","Consignees",2,1,1,1,2,2,1,1,0.00035,0,1.323586438,0,0,1,0,0,0,0.850256454359399,0.588775342911895
"2108","Consignees",2,1,1,1,0,0,0,0,0.031630368,0,1.218317366,0,0,0,0,0,0,0.206812026995157,0.687529595012016
"2109","Consignees",2,1,1,1,0,0,0,0,0.015063812,1,1.52026488,0,0,0,0,0,0,0.0657799532343381,0.360987315402663
"2110","Consignees",2,1,1,1,0,0,0,0,3.87e-05,1,2.499138175,0,0,1,0,0,0,0.150035573382998,0.482636333913656
"2111","Consignees",2,1,2,2,0,0,0,0,9.53e-07,1,0.799977174,0,0,1,0,0,0,0.0961666742147145,0.0950737498528841
"2112","Consignees",2,1,1,1,0,0,0,0,0.11468515,1,2.657944763,0,0,0,0,0,0,0.0825945033527996,0.534820751572596
"2113","Consignees",2,1,1,1,2,0,1,0,0.004663,1,0.579994448,0,0,0,0,0,0,0.542508652921081,0.086136587686601
"2114","Consignees",2,1,1,1,0,0,0,0,4.66e-05,1,1.742486483,0,0,1,0,0,0,0.155221301549324,0.339093162733028
