FY	Total_Hours	Total_Operations	Work_Accomplishment_ID	Smpl_Tracking_Num	Industry_Code
2013	10.00	1	6782281	818989	37
2013	13.00	1	6786353	807089	37
2013	4.00	1	6791859	755481	37
2013	5.50	1	6847817	792829	37
2013	8.50	1	6860827	814417	37
2013	5.00	1	6868338	818547	37
2013	3.00	1	6916893	797893	37
2013	10.00	1	6982866	790850	37
2013	5.00	1	7052570	805764	37
2014	3.50	1	7065699	822260	37
2014	20.00	1	7068340	817105	37
2014	4.00	1	7099483	834613	37
2014	6.00	1	7104879	837962	37
2014	4.00	1	7116012	573901	37
2014	17.50	1	7136537	837963	37
2014	4.00	1	7138658	787644	37
2014	36.00	1	7143010	832580	37
2014	15.00	1	7162590	861569	37
2014	44.00	1	7171275	839688	37
2014	5.00	1	7206036	794386	37
2014	5.00	1	7206697	794387	37
2014	11.00	1	7208055	825915	37
2014	6.00	1	7213670	836464	37
2014	7.00	1	7216814	846298	37
2014	4.00	1	7218929	836466	37
2014	6.00	1	7238906	765890	37
2014	10.00	1	7239565	829496	37
2014	4.00	1	7259442	717400	37
2014	6.50	1	7280248	832215	37
2014	6.50	1	7280250	832216	37
2014	9.50	1	7280537	821608	37
2014	11.50	1	7280556	851196	37
2014	6.00	1	7296761	813985	37
2014	8.00	1	7310689	822959	37
2014	8.00	1	7310722	822960	37
2014	8.00	1	7310761	822961	37
2014	3.00	1	7324082	832218	37
2014	3.00	1	7324162	832219	37
2014	8.00	1	7324518	528177	37
2014	3.00	1	7346672	848193	37
2014	3.00	1	7347310	848194	37
2014	4.00	1	7370308	838562	37
2014	6.00	1	7397967	853733	37
2014	3.00	1	7403307	848589	37
2014	13.00	1	7408160	817109	37
2014	12.00	1	7424603	861284	37
2014	5.00	1	7444809	752719	37
2014	16.00	1	7475244	869219	37
2014	8.00	1	7488766	752720	37
2014	5.00	1	7492967	856313	37
2014	1.00	1	7496804	856314	37
2014	4.00	1	7503646	817673	37
2014	7.00	1	7508979	844762	37
2014	7.00	1	7508981	844763	37
2014	10.00	1	7524883	861570	37
2014	12.00	1	7546122	798307	37
2014	4.00	1	7566552	828732	37
2014	3.00	1	7570151	752724	37
2014	3.00	1	7570160	752725	37
2014	10.00	1	7577281	880001	37
2014	5.50	1	7589278	867734	37
2015	8.00	1	7326178	889502	37
2015	8.00	1	7326179	889501	37
2015	24.00	1	7382236	889062	37
2015	18.00	1	7628028	839450	37
2015	10.00	1	7633873	835102	37
2015	10.00	1	7633886	835103	37
2015	3.50	1	7653630	870877	37
2015	5.00	1	7668299	799057	37
2015	7.00	1	7671547	858764	37
2015	7.00	1	7671562	858765	37
2015	8.00	1	7751694	882218	37
2015	12.00	1	7807643	889653	37
2015	8.00	1	7832977	889503	37
2015	8.00	1	7833131	889504	37
2015	3.00	1	7869934	858473	37
2015	1.00	1	7875066	868085	37
2015	1.00	1	7875067	868086	37
2015	1.00	1	7875068	868087	37
2015	1.00	1	7875069	868088	37
2015	1.00	1	7875070	868089	37
2015	1.00	1	7875071	868090	37
2015	1.00	1	7875072	902632	37
2015	1.00	1	7875073	902633	37
2015	1.00	1	7875074	902634	37
2015	32.00	1	7913897	886277	37
2015	2.00	1	7920473	858474	37
2015	8.00	1	7920484	859968	37
2015	8.00	1	7922257	859969	37
2015	8.00	1	7949371	894931	37
2015	7.00	1	8035255	884386	37
2015	6.00	1	8130596	917979	37
2015	16.00	1	8140295	887394	37
2015	14.00	1	8175377	872666	37
2016	5.00	1	8204108	922892	37
2016	7.50	1	8204240	922893	37
2016	5.00	1	8221708	922894	37
2016	18.00	1	8263332	875040	37
2016	13.00	1	8263335	930994	37
2016	44.00	1	8268126	897878	37
2016	3.00	1	8282963	926415	37
2016	24.00	1	8373688	935354	37
2016	8.00	1	8451372	923372	37
2016	5.00	1	8494664	950138	37
2016	9.00	1	8503239	917497	37
2016	10.50	1	8526593	854259	37
2016	15.00	1	8529482	948719	37
2016	15.00	1	8558975	950139	37
2016	7.00	1	8576172	955185	37
2016	3.00	1	8580027	955186	37
2016	2.50	1	8580031	955187	37
2016	4.00	1	8580048	952315	37
2016	4.00	1	8580084	952318	37
2016	4.00	1	8580087	952319	37
2016	4.00	1	8582134	952320	37
2016	7.00	1	8582206	955188	37
2016	20.00	1	8609192	908682	37
2016	9.00	1	8660298	964580	37
2016	10.00	1	8735254	877746	37
2016	10.00	1	8735258	877747	37
2016	20.00	1	8743638	968261	37
2006	16.00	1	2788204	188931	38
2006	5.00	1	2927368	364683	38
2007	16.00	1	3003442	356110	38
2007	7.00	1	3116494	383527	38
2007	16.00	1	3257473	394458	38
2007	4.00	1	3309924	425983	38
2007	10.00	1	3323747	385917	38
2007	6.00	1	3332862	395799	38
2007	1.00	1	3393839	426244	38
2009	5.00	1	3841399	516085	38
2009	42.00	1	4103807	525577	38
2009	14.00	1	4106546	525575	38
2009	20.00	1	4317696	514866	38
2009	20.00	1	4317703	514865	38
2009	7.00	1	4323682	486470	38
2010	2.00	1	4429191	573080	38
2010	2.00	1	4436403	573081	38
2010	4.00	1	4597538	593894	38
2010	4.00	1	4597831	593895	38
2010	4.00	1	4598048	600389	38
2010	8.00	1	4866026	600722	38
2010	8.00	1	4866067	600723	38
2010	8.00	1	4866141	600716	38
2010	10.00	1	4915717	622784	38
2010	10.00	1	4915718	622785	38
2010	10.00	1	4915719	622786	38
2011	12.00	1	5035377	530406	38
2011	6.00	1	5136878	652607	38
2011	3.00	1	5206797	647508	38
2011	13.00	1	5267478	664360	38
2011	8.00	1	5307887	663218	38
2011	4.00	1	5452989	528621	38
2011	8.00	1	5453805	632400	38
2011	12.00	1	5454029	622808	38
2011	10.00	1	5485660	622809	38
2011	4.00	1	5659595	700076	38
2012	0.50	1	5846569	688698	38
2012	16.00	1	5981976	722925	38
2012	5.00	1	6239749	691071	38
2012	5.00	1	6239753	691072	38
2012	5.00	1	6241474	691073	38
2012	5.00	1	6241675	691074	38
2013	5.00	1	6443246	778540	38
2014	4.00	1	7587845	765894	38
2016	6.00	1	8476121	939868	38
2016	6.00	1	8476195	939870	38
2016	8.00	1	8497024	942731	38
2006	3.00	1	2615833	324807	39
2006	5.00	1	2615893	351040	39
2006	6.00	1	2618273	351039	39
2006	18.00	1	2619699	355012	39
2006	16.00	1	2619739	355013	39
2006	3.00	1	2620309	355784	39
2006	4.00	1	2644980	338965	39
2006	4.00	1	2645329	338966	39
2006	4.00	1	2645363	338967	39
2006	23.00	1	2758609	359724	39
2006	13.00	1	2761511	359725	39
2006	6.00	1	2782658	372350	39
2006	4.00	1	2843564	279186	39
2006	4.00	1	2843733	279187	39
2006	7.00	1	2869969	380210	39
2006	9.00	1	2877947	380211	39
2006	6.00	1	2878168	377317	39
2006	9.00	1	2880158	380212	39
2006	10.00	1	2957541	380217	39
2006	8.00	1	2966699	385378	39
2006	4.00	1	2967825	80870	39
2006	6.00	1	2969567	385379	39
2007	2.00	1	3028789	390014	39
2007	4.00	1	3030637	390016	39
2007	6.00	1	3044169	394630	39
2007	6.00	1	3044186	394631	39
2007	6.00	1	3047594	362545	39
2007	6.00	1	3061674	396547	39
2007	8.00	1	3061784	378899	39
2007	6.00	1	3063793	396548	39
2007	5.00	1	3063807	396549	39
2007	7.00	1	3063899	326971	39
2007	5.00	1	3064027	249042	39
2007	7.00	1	3064036	383430	39
2007	7.00	1	3064044	383431	39
2007	7.00	1	3064053	383432	39
2007	7.00	1	3064063	383433	39
2007	7.00	1	3064073	383434	39
2007	7.00	1	3064084	383435	39
2007	7.00	1	3064091	383436	39
2007	7.00	1	3064098	383437	39
2007	7.00	1	3064104	383438	39
2007	14.00	1	3064382	217623	39
2007	14.00	1	3065208	217624	39
2007	14.00	1	3066478	223741	39
2007	14.00	1	3066518	337481	39
2007	8.00	1	3066553	398247	39
2007	4.00	1	3074779	372315	39
2007	4.00	1	3075365	372316	39
2007	8.00	1	3082689	396550	39
2007	7.00	1	3137153	396554	39
2007	7.00	1	3137189	396555	39
2007	4.00	1	3137197	395410	39
2007	4.00	1	3137214	395411	39
2007	5.00	1	3137417	397466	39
2007	4.00	1	3137985	369815	39
2007	4.00	1	3138093	369816	39
2007	4.00	1	3138157	405883	39
2007	3.00	1	3138177	80899	39
2007	3.00	1	3138187	80898	39
2007	4.00	1	3138307	80897	39
2007	4.00	1	3138324	80896	39
2007	4.00	1	3138335	80895	39
2007	4.00	1	3138344	80894	39
2007	4.00	1	3138375	80893	39
2007	4.00	1	3138387	80892	39
2007	4.00	1	3138411	80891	39
2007	4.00	1	3138421	80890	39
2007	4.00	1	3138435	80889	39
2007	4.00	1	3138445	80888	39
2007	4.00	1	3138456	80887	39
2007	4.00	1	3138461	80886	39
2007	4.00	1	3143355	80885	39
2007	4.00	1	3143401	80884	39
2007	4.00	1	3143448	80883	39
2007	4.00	1	3143521	80882	39
2007	4.00	1	3143554	80881	39
2007	4.00	1	3143581	80880	39
2007	4.00	1	3143640	80879	39
2007	8.00	1	3143706	399648	39
2007	4.00	1	3143711	80878	39
2007	8.00	1	3143718	399649	39
2007	4.00	1	3143746	80877	39
2007	8.00	1	3143772	399650	39
2007	8.00	1	3143948	399651	39
2007	5.00	1	3201701	402316	39
2007	8.00	1	3316719	407087	39
2007	6.00	1	3337649	425095	39
2007	2.00	1	3374434	433625	39
2007	7.50	1	3394261	431005	39
2007	7.50	1	3394331	431006	39
2007	2.00	1	3407631	437156	39
2008	59.00	1	3489556	396463	39
2008	8.00	1	3533323	420059	39
2008	8.00	1	3533344	420060	39
2008	10.00	1	3549691	448113	39
2008	12.50	1	3697870	437345	39
2008	3.00	1	3705091	460568	39
2008	3.00	1	3705100	460569	39
2008	3.00	1	3705110	460573	39
2008	3.00	1	3705209	460570	39
2008	3.00	1	3705217	460571	39
2008	3.00	1	3705229	460572	39
2008	5.00	1	3707887	469163	39
2008	4.00	1	3709428	460574	39
2008	4.00	1	3709437	460575	39
2008	4.00	1	3709451	460576	39
2008	4.00	1	3709458	460577	39
2008	4.00	1	3709474	460578	39
2008	4.00	1	3709484	460579	39
2008	6.00	1	3834308	473131	39
2009	8.00	1	3861855	479782	39
2009	3.00	1	4084408	489304	39
2009	4.00	1	4171496	516654	39
2009	4.00	1	4171520	516655	39
2009	3.50	1	4176058	541023	39
2009	3.50	1	4176075	541022	39
2009	4.00	1	4237636	529611	39
2009	8.00	1	4273195	548767	39
2009	7.00	1	4284375	501322	39
2009	7.00	1	4284404	501323	39
2009	4.00	1	4322967	479788	39
2009	6.00	1	4359363	539935	39
2009	110.00	1	4360188	518964	39
2009	6.00	1	4360945	539936	39
2009	26.50	1	4362675	488155	39
2009	14.50	1	4373579	488157	39
2010	3.00	1	4438053	534181	39
2010	5.50	1	4611937	490667	39
2010	5.50	1	4617189	490668	39
2010	5.00	1	4628196	425789	39
2010	4.00	1	4692150	504736	39
2010	4.00	1	4815276	622420	39
2010	8.00	1	4919691	634135	39
2010	8.00	1	4919725	634136	39
2010	8.00	1	4922467	634138	39
2010	8.00	1	4922588	634137	39
2011	8.00	1	5093796	649801	39
2011	8.00	1	5093853	649802	39
2011	10.00	1	5379424	662079	39
2011	10.00	1	5415277	650235	39
2011	5.00	1	5419423	650330	39
2011	5.00	1	5419458	650331	39
2011	6.00	1	5419526	650332	39
2011	13.00	1	5663697	660380	39
2012	20.00	1	5857517	716311	39
2012	12.00	1	5867721	709875	39
2012	7.00	1	6164571	749299	39
2012	6.00	1	6294661	749294	39
2013	9.00	1	6423569	771067	39
2013	10.00	1	6423581	771068	39
2013	5.00	1	6788027	762624	39
2013	9.00	1	6956753	762260	39
2013	9.00	1	6956766	762261	39
2013	9.00	1	6956798	762262	39
2013	7.00	1	6962503	762263	39
2014	1.00	1	7023025	791988	39
2014	1.00	1	7044180	791989	39
2014	1.00	1	7046903	791990	39
2014	1.00	1	7049423	791991	39
2014	4.00	1	7059402	766824	39
2014	4.00	1	7059446	766826	39
2014	4.00	1	7059447	766827	39
2014	3.00	1	7087180	766828	39
2014	19.00	1	7142551	830724	39
2014	6.00	1	7280284	837968	39
2014	6.00	1	7280295	837969	39
2014	6.00	1	7280297	837970	39
2014	13.50	1	7406817	832942	39
2014	10.00	1	7409878	861282	39
2014	9.00	1	7551428	809772	39
2014	9.00	1	7551453	809773	39
2014	6.00	1	7555792	809774	39
2015	9.00	1	8041072	875377	39
2015	6.00	1	8041080	892476	39
2015	3.50	1	8041188	892407	39
2015	6.00	1	8053687	875378	39
2015	1.50	1	8165827	890943	39
2016	9.00	1	8284523	885407	39
2016	8.00	1	8284600	885408	39
2016	12.00	1	8289311	897879	39
2016	9.00	1	8543105	955710	39
2016	40.00	1	8545593	847458	39
2016	40.00	1	8545602	847459	39
2016	45.00	1	8551633	847460	39
2016	5.00	1	8619554	945246	39
2006	6.00	1	2085094	359349	40
2006	6.00	1	2735901	359350	40
2006	8.00	1	2736145	367696	40
2006	22.00	1	2754182	344793	40
2006	22.00	1	2754185	344794	40
2006	4.50	1	2758769	307972	40
2006	3.50	1	2758773	307973	40
2006	3.50	1	2758774	307974	40
2006	20.00	1	2762060	370506	40
2006	9.50	1	2763734	338912	40
2006	15.50	1	2789494	344796	40
2006	15.50	1	2789723	344795	40
2006	6.00	1	2897092	374801	40
2007	4.00	1	3002348	367260	40
2007	10.00	1	3076166	301083	40
2007	5.00	1	3082316	301084	40
2007	4.50	1	3083776	301085	40
2007	15.00	1	3156942	189971	40
2007	1.00	1	3298684	417701	40
2007	2.50	1	3376247	417708	40
2007	2.50	1	3376313	417709	40
2007	2.50	1	3376337	417710	40
2007	2.50	1	3376391	430090	40
2008	4.00	1	3439708	351632	40
2008	1.50	1	3442448	351634	40
2008	5.00	1	3560669	452874	40
2008	5.00	1	3565950	452875	40
2008	1.00	1	3742247	395898	40
2008	3.00	1	3845088	379034	40
2008	3.50	1	3851444	473370	40
2009	16.00	1	4030340	503001	40
2009	16.00	1	4030448	503002	40
2009	16.00	1	4030585	503003	40
2009	10.00	1	4034004	503004	40
2009	10.00	1	4051977	503005	40
2009	17.50	1	4159285	537706	40
2009	20.00	1	4319623	514864	40
2010	4.00	1	4470499	567733	40
2010	16.00	1	4592444	530128	40
2010	16.00	1	4592460	547474	40
2010	16.00	1	4592474	547475	40
2010	16.00	1	4592492	547476	40
2010	21.00	1	4593561	530129	40
2010	16.00	1	4593887	530130	40
2010	16.00	1	4594134	530131	40
2010	16.00	1	4594175	530132	40
2010	16.00	1	4594178	530133	40
2010	6.50	1	4638140	560957	40
2010	10.00	1	4646590	562871	40
2010	7.00	1	4649684	575574	40
2010	7.00	1	4649799	575575	40
2010	13.00	1	4778080	620493	40
2010	2.00	1	4822160	511805	40
2010	1.00	1	4822203	511806	40
2010	10.00	1	5011364	642950	40
2011	9.00	1	5056323	651801	40
2011	11.00	1	5059046	647978	40
2011	9.00	1	5059322	651808	40
2011	11.00	1	5059328	651831	40
2011	11.00	1	5059578	651833	40
2011	5.00	1	5102083	622583	40
2011	5.00	1	5102961	622584	40
2011	9.00	1	5171539	576529	40
2011	4.00	1	5280289	635314	40
2011	4.00	1	5333898	635037	40
2011	4.50	1	5335171	669882	40
2011	4.00	1	5370953	635892	40
2011	3.00	1	5392586	669883	40
2011	4.00	1	5392862	669884	40
2011	5.00	1	5404661	503154	40
2011	1.00	1	5506374	663184	40
2012	6.00	1	5687657	655669	40
2012	4.00	1	5901801	730888	40
2012	12.00	1	5938912	730891	40
2012	12.00	1	5943485	730892	40
2012	21.00	1	6025525	701873	40
2012	8.00	1	6077883	748011	40
2012	1.00	1	6184191	732341	40
2012	1.00	1	6184194	732342	40
2012	20.00	1	6197032	533712	40
2012	4.00	1	6204884	686519	40
2012	4.00	1	6205037	686520	40
2012	5.00	1	6347008	766637	40
2013	8.00	1	6632044	720939	40
2013	8.00	1	6632054	720940	40
2013	4.00	1	6636541	797250	40
2013	4.00	1	6638133	797251	40
2013	10.00	1	6639788	573879	40
2013	12.00	1	6639865	573880	40
2013	22.00	1	6644554	573881	40
2015	12.00	1	8078658	856420	40
2015	12.00	1	8078704	913010	40
2016	2.50	1	8310267	915493	40
2016	2.50	1	8310478	915494	40
2016	6.00	1	8312772	935283	40
2016	4.00	1	8523292	945450	40
2016	4.00	1	8523298	945451	40
2016	4.00	1	8523313	945452	40
2016	4.00	1	8523323	945453	40
2016	8.00	1	8615954	935181	40
2016	3.00	1	8827195	968369	40
2006	6.00	1	2718983	360242	41
2006	4.00	1	2739780	366120	41
2006	3.00	1	2915630	380215	41
2006	12.00	1	2976604	378544	41
2007	4.00	1	3007577	367603	41
2007	4.00	1	3007737	367604	41
2007	4.00	1	3007996	367605	41
2007	4.00	1	3079417	396925	41
2007	3.00	1	3086831	374742	41
2008	5.00	1	3565989	452876	41
2008	8.00	1	3827070	486431	41
2009	14.00	1	3958716	507436	41
2009	16.00	1	3967905	507434	41
2009	14.00	1	3967909	507435	41
2009	10.00	1	4000459	452425	41
2009	6.00	1	4191352	394133	41
2009	5.50	1	4191465	394134	41
2009	5.00	1	4193288	394135	41
2009	5.00	1	4193349	394136	41
2009	14.00	1	4233484	450150	41
2009	7.00	1	4238993	553934	41
2009	6.00	1	4269739	438988	41
2009	5.00	1	4277195	494866	41
2009	24.00	1	4318592	494271	41
2010	9.50	1	4476404	554989	41
2010	9.50	1	4476405	554990	41
2010	4.00	1	4476424	556620	41
2010	4.00	1	4476428	556621	41
2010	1.00	1	4532902	152034	41
2010	1.00	1	4533155	152035	41
2010	1.00	1	4533160	152036	41
2010	1.00	1	4534211	152037	41
2010	1.00	1	4534376	152038	41
2010	1.00	1	4534462	152039	41
2010	1.00	1	4534532	152045	41
2010	1.00	1	4534624	152046	41
2010	2.00	1	4534680	152047	41
2010	24.50	1	4567534	596905	41
2010	19.00	1	4567536	596749	41
2010	24.50	1	4567538	596904	41
2010	20.00	1	4567540	479704	41
2010	19.00	1	4567541	596750	41
2010	5.00	1	4567543	583643	41
2010	5.00	1	4567546	583644	41
2010	80.00	1	4567548	557215	41
2010	1.00	1	4602841	534766	41
2010	1.00	1	4603060	534767	41
2010	0.50	1	4655248	152048	41
2010	0.50	1	4655251	152049	41
2010	0.50	1	4655278	152050	41
2010	0.50	1	4655319	152051	41
2010	0.50	1	4655330	246249	41
2010	0.50	1	4655335	246250	41
2010	0.50	1	4655364	480600	41
2010	25.00	1	4662140	464502	41
2010	7.50	1	4836553	604473	41
2010	7.50	1	4836577	604475	41
2010	7.50	1	4836578	604476	41
2010	6.00	1	4993808	604406	41
2011	9.00	1	5059026	651803	41
2011	4.00	1	5439851	620476	41
2011	4.00	1	5439967	620477	41
2011	4.00	1	5440286	620478	41
2011	4.00	1	5440292	620479	41
2011	4.50	1	5454086	503155	41
2011	9.00	1	5497952	684684	41
2011	5.50	1	5515308	694457	41
2011	1.50	1	5538277	685228	41
2011	1.50	1	5538434	685229	41
2011	13.00	1	5555537	694456	41
2011	3.00	1	5669706	493171	41
2012	4.00	1	6273190	469927	41
2012	1.00	1	6274924	469928	41
2012	1.00	1	6274981	469929	41
2012	1.00	1	6276030	469930	41
2012	1.00	1	6278239	469931	41
2013	12.00	1	6492292	772437	41
2013	8.00	1	6515943	772438	41
2013	8.50	1	6685803	785385	41
2013	6.00	1	6756420	691081	41
2013	6.00	1	6756591	691082	41
2013	5.00	1	6757658	769018	41
2013	6.00	1	6767667	691083	41
2014	3.00	1	7089337	645489	41
2014	4.00	1	7208072	822196	41
2014	4.00	1	7208073	822195	41
2015	15.00	1	8004430	892390	41
2015	4.00	1	8140680	905700	41
2015	3.00	1	8175099	884387	41
2015	3.00	1	8175203	884388	41
2015	3.00	1	8175251	907473	41
2015	3.00	1	8175288	907474	41
2015	10.00	1	8181890	803908	41
2015	7.00	1	8183675	907475	41
2016	2.00	1	8429924	846476	41
2016	2.00	1	8429934	846477	41
2016	2.00	1	8429950	846478	41
2016	2.00	1	8429967	846479	41
2016	2.00	1	8429973	846480	41
2016	2.00	1	8429984	846481	41
2016	2.00	1	8429991	846482	41
2016	1.00	1	8441250	858769	41
2016	1.00	1	8441272	858777	41
2016	1.00	1	8441484	858778	41
2016	1.00	1	8441492	858779	41
2016	1.00	1	8441501	858780	41
2016	1.00	1	8441509	858781	41
2007	5.00	1	3164936	409458	45
2007	6.00	1	3334119	395800	45
2007	6.00	1	3420727	437327	45
2008	10.00	1	3583894	446218	45
2010	2.00	1	4554040	528426	45
2010	6.00	1	4635152	606429	45
2010	6.00	1	4635741	606430	45
2010	3.00	1	4682186	602050	45
2010	5.00	1	4734725	546174	45
2010	3.00	1	4768699	612632	45
2011	15.00	1	5262151	572741	45
2011	16.00	1	5279624	649280	45
2011	7.00	1	5330741	642555	45
2011	4.00	1	5334456	620473	45
2011	14.00	1	5340665	677296	45
2011	8.00	1	5344513	642556	45
2011	4.50	1	5349761	642839	45
2011	4.00	1	5382495	649282	45
2011	4.00	1	5468816	644301	45
2011	8.00	1	5501524	595974	45
2011	8.00	1	5506796	595975	45
2011	12.00	1	5587308	501247	45
2011	12.00	1	5587314	501248	45
2011	10.00	1	5685812	566244	45
2012	6.00	1	5858171	690207	45
2012	3.00	1	5894597	671245	45
2012	3.00	1	5897495	693287	45
2012	3.00	1	5897501	693288	45
2012	4.00	1	5899053	688176	45
2012	4.00	1	5899360	688177	45
2012	8.00	1	6131105	748644	45
2012	10.00	1	6299055	672483	45
2013	10.00	1	6474714	566251	45
2013	0.80	1	6501751	764100	45
2013	4.00	1	6519603	773056	45
2013	4.00	1	6519760	773057	45
2013	4.00	1	6699129	768435	45
2013	4.00	1	6699399	768436	45
2013	10.00	1	6716052	698878	45
2013	6.00	1	6825285	780366	45
2014	5.00	1	7126491	762272	45
2014	11.00	1	7144898	800590	45
2014	18.00	1	7354212	848588	45
2014	3.00	1	7395107	765081	45
2014	3.50	1	7524638	826813	45
2014	4.50	1	7524639	844815	45
2014	4.50	1	7524640	844816	45
2014	6.50	1	7649151	800592	45
2015	10.00	1	7656382	885259	45
2015	4.50	1	7859241	850029	45
2015	26.00	1	7915953	848442	45
2016	2.50	1	8489630	948709	45
2016	5.00	1	8592083	949630	45
2006	12.00	1	2607155	285793	46
2008	8.00	1	3478689	438126	46
2009	9.50	1	4062220	408077	46
2009	4.00	1	4119921	507102	46
2009	15.00	1	4366920	533652	46
2010	5.50	1	4767915	533659	46
2010	14.00	1	4960396	601799	46
2010	53.00	1	5027941	526812	46
2011	1.50	1	5096813	602891	46
2011	4.00	1	5099552	647716	46
2011	2.00	1	5250470	634225	46
2011	2.00	1	5250608	634226	46
2011	2.00	1	5250835	672565	46
2011	3.00	1	5251125	672566	46
2011	1.00	1	5488482	655198	46
2011	1.00	1	5488485	655199	46
2011	1.00	1	5488488	685474	46
2011	1.00	1	5488491	685473	46
2011	1.00	1	5490774	685475	46
2011	9.00	1	5492002	694088	46
2011	6.00	1	5669695	666709	46
2012	12.00	1	6009790	699656	46
2012	12.00	1	6230697	723134	46
2012	6.00	1	6281451	747784	46
2012	3.00	1	6294646	766128	46
2013	9.00	1	6445597	747789	46
2013	16.00	1	6460205	781313	46
2013	16.00	1	6460209	781322	46
2013	2.00	1	6483272	751253	46
2015	6.00	1	8113218	885437	46
2008	4.00	1	3543089	234853	50
2010	0.10	1	4504402	461388	50
2010	5.00	1	4516994	514508	50
2010	5.50	1	4768851	623287	50
2010	6.00	1	4904883	637128	50
2010	3.00	1	4971599	597757	50
2011	8.00	1	5254080	662620	50
2011	4.00	1	5420879	686635	50
2011	4.00	1	5420884	686636	50
2011	4.00	1	5420888	686637	50
2011	6.00	1	5447950	637869	50
2011	5.00	1	5447978	672764	50
2012	2.50	1	6089448	679948	50
2015	4.00	1	7828367	898176	50
2006	6.00	1	2604749	335514	52
2006	4.00	1	2607465	343109	52
2006	9.00	1	2616050	348371	52
2006	4.00	1	2620820	343504	52
2006	4.00	1	2621781	343505	52
2006	30.00	1	2625986	355527	52
2006	12.00	1	2627355	354571	52
2006	3.00	1	2634172	345366	52
2006	6.00	1	2659050	358700	52
2006	5.00	1	2659057	358701	52
2006	5.00	1	2659069	358702	52
2006	24.50	1	2660239	354073	52
2006	15.00	1	2660247	348373	52
2006	12.00	1	2664388	342550	52
2006	12.00	1	2670652	359348	52
2006	2.00	1	2695624	317848	52
2006	8.00	1	2701874	341125	52
2006	10.00	1	2721028	308365	52
2006	3.00	1	2726355	356255	52
2006	5.00	1	2754279	251942	52
2006	5.00	1	2782656	369272	52
2006	36.00	1	2793213	373323	52
2006	14.00	1	2831209	354204	52
2006	15.50	1	2832881	354205	52
2006	4.00	1	2839649	317853	52
2006	6.00	1	2850757	339333	52
2006	4.00	1	2859812	338341	52
2006	11.00	1	2864822	380209	52
2006	8.00	1	2866504	230679	52
2006	4.00	1	2877446	338342	52
2006	4.50	1	2881279	323999	52
2006	4.50	1	2893678	383121	52
2006	4.00	1	2896696	308373	52
2006	15.00	1	2898532	246431	52
2006	6.00	1	2914881	300803	52
2006	6.00	1	2915565	380214	52
2006	6.00	1	2918768	385076	52
2006	6.00	1	2918773	385081	52
2006	7.00	1	2919738	384495	52
2006	7.00	1	2919742	384496	52
2006	7.00	1	2919743	384497	52
2006	7.00	1	2919744	384498	52
2006	7.00	1	2919745	384499	52
2006	6.00	1	2919746	384500	52
2006	7.00	1	2919747	384501	52
2006	7.00	1	2919748	384502	52
2006	7.00	1	2919749	384503	52
2006	7.00	1	2919750	384494	52
2006	7.00	1	2919751	384504	52
2006	7.00	1	2919752	384505	52
2006	7.00	1	2919753	384506	52
2006	7.00	1	2919754	384507	52
2006	6.00	1	2919755	384508	52
2006	7.00	1	2919756	384509	52
2006	7.00	1	2919757	384510	52
2006	6.00	1	2919758	384511	52
2006	7.00	1	2919759	384512	52
2006	7.00	1	2919760	384513	52
2006	7.00	1	2926248	380707	52
2006	10.50	1	2926378	380784	52
2006	10.50	1	2926392	380785	52
2006	7.00	1	2926428	380751	52
2006	7.00	1	2926449	380752	52
2006	7.00	1	2926569	380720	52
2006	7.00	1	2926600	380722	52
2006	7.00	1	2926607	380723	52
2006	7.00	1	2926616	380724	52
2006	4.00	1	2926869	383689	52
2006	3.00	1	2929430	308378	52
2006	12.00	1	2930345	246432	52
2006	12.00	1	2930379	246433	52
2006	12.00	1	2930401	246434	52
2006	12.00	1	2930414	386562	52
2006	15.00	1	2931828	386538	52
2006	12.00	1	2931970	386534	52
2006	10.00	1	2932121	386536	52
2006	5.00	1	2933144	386537	52
2006	16.00	1	2940192	365259	52
2006	4.00	1	2946454	388060	52
2006	15.00	1	2966926	321459	52
2006	6.00	1	2980134	384657	52
2006	20.00	1	2993058	81410	52
2006	0.10	1	2998329	392818	52
2006	10.00	1	3000494	363886	52
2007	6.00	1	3018296	230680	52
2007	3.00	1	3026264	374736	52
2007	8.00	1	3030650	390017	52
2007	15.50	1	3044146	394629	52
2007	3.50	1	3050110	370614	52
2007	70.00	1	3050483	321460	52
2007	70.00	1	3050898	321462	52
2007	15.00	1	3051249	304161	52
2007	4.00	1	3051486	382074	52
2007	6.00	1	3051550	376998	52
2007	6.00	1	3052932	376999	52
2007	4.00	1	3052968	377000	52
2007	70.00	1	3054102	321461	52
2007	6.00	1	3059913	397935	52
2007	6.00	1	3059916	397937	52
2007	4.50	1	3061607	305923	52
2007	5.50	1	3061609	305925	52
2007	30.00	1	3066908	398603	52
2007	33.00	1	3070031	398605	52
2007	8.00	1	3075589	388153	52
2007	3.00	1	3087408	393886	52
2007	6.00	1	3090164	395555	52
2007	5.00	1	3094155	401669	52
2007	16.00	1	3095456	304165	52
2007	4.00	1	3101814	369983	52
2007	8.00	1	3101816	369984	52
2007	8.00	1	3101820	369985	52
2007	4.00	1	3101822	369986	52
2007	8.00	1	3101825	369988	52
2007	8.00	1	3101837	369987	52
2007	4.00	1	3102390	369989	52
2007	8.00	1	3102393	402310	52
